Time;Speed;Distance;Acceleration;Motor RPM;Ideal Torque;Reduction Loss;Real Torque;Electric Power;eMotor Efficiency;Power Consumption;Battery Internal Resistance;Battery Intensity;Battery OCV;Battery Tension;Battery SOC;Battery Usage Duration;Battery Pulse Duration
0,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,37;345,29;0,95;0,00;2,00
1,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,37;345,29;0,95;0,00;0,00
2,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,37;345,29;0,95;0,00;0,00
3,00;0,89;0,89;0,89;266,77;55,70;48,11;55,72;1556,52;0,51;3355,92;0,08;9,74;345,36;345,29;0,95;0,00;0,00
4,00;2,19;3,08;1,31;658,60;79,64;159,97;79,67;5494,40;0,75;7642,99;0,09;22,25;345,36;344,53;0,95;0,00;0,00
5,00;3,61;6,69;1,42;1083,77;86,17;265,46;86,19;9782,02;0,84;12011,05;0,09;35,09;345,36;343,39;0,95;0,00;0,00
6,00;5,06;11,75;1,44;1517,28;88,00;358,54;88,03;13986,59;0,88;16251,57;0,09;47,66;345,34;342,13;0,95;0,00;0,00
7,00;6,47;18,22;1,42;1942,45;86,73;432,32;86,76;17647,34;0,90;19966,96;0,09;58,77;345,32;340,81;0,95;0,00;0,00
8,00;7,72;25,94;1,25;2317,60;77,54;440,98;77,56;18822,84;0,91;20916,45;0,10;61,65;345,29;339,55;0,95;0,00;0,00
9,00;8,75;34,69;1,03;2626,06;65,14;407,30;65,16;17918,61;0,92;19723,52;0,10;58,11;345,25;339,04;0,95;0,00;0,00
10,00;9,75;44,44;1,00;2926,18;63,92;439,58;63,93;19590,30;0,93;21398,33;0,10;63,19;345,20;339,18;0,95;0,00;0,00
11,00;10,72;55,17;0,97;3217,96;62,72;470,13;62,73;21139,42;0,93;22977,41;0,11;68,00;345,16;338,42;0,95;0,00;0,00
12,00;11,53;66,69;0,81;3459,73;53,52;425,30;53,54;19396,13;0,93;21053,46;0,11;62,23;345,12;337,71;0,95;0,00;0,00
13,00;12,11;78,81;0,58;3634,80;41,07;345,66;41,08;15635,31;0,93;17051,39;0,11;50,23;345,07;338,15;0,95;0,00;0,00
14,00;12,53;91,33;0,42;3759,85;31,72;282,96;31,73;12493,58;0,93;13712,19;0,11;40,28;345,03;339,33;0,95;0,00;0,00
15,00;12,97;104,31;0,44;3893,23;33,54;308,27;33,55;13676,47;0,93;14951,57;0,12;43,99;345,00;340,34;0,95;0,00;0,00
16,00;13,42;117,72;0,44;4026,62;33,77;321,26;33,78;14242,35;0,93;15537,11;0,12;45,76;344,97;339,78;0,95;0,00;0,00
17,00;13,72;131,44;0,31;4118,32;25,98;262,28;25,98;11205,77;0,93;12320,39;0,12;36,17;344,94;339,44;0,95;0,00;0,00
18,00;14,08;145,53;0,36;4226,70;29,36;300,22;29,36;12996,75;0,93;14217,70;0,12;41,84;344,91;340,48;0,95;0,00;0,00
19,00;14,39;159,92;0,31;4318,40;26,35;280,66;26,35;11916,94;0,93;13075,57;0,12;38,45;344,88;339,66;0,94;0,00;0,00
20,00;14,69;174,61;0,31;4410,11;26,52;289,23;26,53;12250,76;0,93;13429,55;0,13;39,52;344,86;339,97;0,94;0,00;0,00
21,00;14,97;189,58;0,28;4493,47;25,09;282,33;25,10;11809,87;0,93;12964,23;0,13;38,14;344,83;339,72;0,94;0,00;0,00
22,00;15,25;204,83;0,28;4576,84;25,26;290,04;25,26;12108,15;0,93;13280,90;0,13;39,10;344,80;339,79;0,94;0,00;0,00
23,00;15,47;220,31;0,22;4643,53;22,21;265,89;22,21;10802,35;0,93;11900,30;0,13;34,99;344,78;339,56;0,94;0,00;0,00
24,00;15,61;235,92;0,14;4685,22;17,52;226,10;17,53;8598,86;0,92;9603,37;0,14;28,17;344,75;340,01;0,94;0,00;0,00
25,00;15,69;251,61;0,08;4710,23;14,39;200,47;14,39;7100,33;0,92;8041,60;0,14;23,55;344,73;340,85;0,94;0,00;0,00
26,00;15,97;267,58;0,28;4793,60;25,70;310,45;25,71;12904,30;0,93;14124,87;0,14;41,68;344,71;341,42;0,94;0,00;0,00
27,00;16,06;283,64;0,08;4818,61;14,62;208,47;14,62;7377,54;0,92;8334,21;0,14;24,42;344,69;338,78;0,94;0,00;0,00
28,00;16,00;299,64;-0,06;4801,93;6,63;138,05;6,63;3333,63;0,87;4112,85;0,14;11,99;344,66;341,15;0,94;0,00;0,00
29,00;15,78;315,42;-0,22;4735,24;-3,06;75,81;-3,06;-1515,54;0,51;-475,72;0,15;-1,38;344,65;342,86;0,94;0,00;0,00
30,00;15,61;331,03;-0,17;4685,22;0,02;0,50;0,02;10,27;0,00;3163,01;0,08;9,20;344,64;344,75;0,94;0,00;0,00
31,00;15,42;346,44;-0,19;4626,86;-1,69;40,39;-1,69;-817,75;0,28;69,16;0,08;0,20;344,64;343,88;0,94;0,00;0,00
32,00;15,47;361,92;0,06;4643,53;12,66;181,99;12,67;6159,77;0,91;7048,79;0,08;20,55;344,63;344,62;0,94;0,00;0,00
33,00;15,56;377,47;0,08;4668,54;14,31;197,43;14,31;6995,74;0,92;7931,17;0,09;23,15;344,63;342,88;0,94;0,00;0,00
34,00;15,69;393,17;0,14;4710,23;17,57;228,07;17,58;8670,08;0,92;9678,61;0,09;28,29;344,62;342,57;0,94;0,00;0,00
35,00;15,97;409,14;0,28;4793,60;25,70;310,45;25,71;12904,30;0,93;14124,87;0,09;41,44;344,60;342,01;0,94;0,00;0,00
36,00;16,14;425,28;0,17;4843,62;19,44;252,80;19,45;9863,90;0,93;10919,97;0,09;31,97;344,58;340,67;0,94;0,00;0,00
37,00;16,19;441,47;0,06;4860,29;13,11;197,38;13,12;6676,33;0,92;7594,36;0,10;22,18;344,55;341,44;0,94;0,00;0,00
38,00;16,31;457,78;0,11;4893,64;16,37;228,37;16,37;8389,42;0,92;9395,65;0,10;27,49;344,53;342,30;0,94;0,00;0,00
39,00;16,42;474,19;0,11;4926,98;16,44;230,97;16,44;8483,50;0,92;9494,96;0,10;27,79;344,52;341,67;0,94;0,00;0,00
40,00;16,50;490,69;0,08;4951,99;14,90;218,49;14,91;7729,39;0,92;8705,48;0,11;25,47;344,50;341,53;0,94;0,00;0,00
41,00;16,53;507,22;0,03;4960,33;11,74;190,19;11,74;6098,69;0,91;6978,71;0,11;20,39;344,48;341,71;0,94;0,00;0,00
42,00;16,53;523,75;0,00;4960,33;10,15;175,72;10,15;5272,14;0,91;6094,14;0,11;17,79;344,46;342,20;0,94;0,00;0,00
43,00;16,53;540,28;0,00;4960,33;10,15;175,72;10,15;5272,14;0,91;6094,14;0,11;17,80;344,45;342,43;0,94;0,00;0,00
44,00;16,53;556,81;0,00;4960,33;10,15;175,72;10,15;5272,14;0,91;6094,14;0,12;17,80;344,44;342,38;0,94;0,00;0,00
45,00;16,53;573,33;0,00;4960,33;10,15;175,72;10,15;5272,14;0,91;6094,14;0,12;17,80;344,42;342,32;0,94;0,00;0,00
46,00;16,53;589,86;0,00;4960,33;10,15;175,72;10,15;5272,14;0,91;6094,14;0,12;17,80;344,41;342,27;0,94;0,00;0,00
47,00;16,58;606,44;0,06;4977,00;13,36;205,88;13,37;6967,38;0,92;7901,46;0,12;23,13;344,40;342,22;0,94;0,00;0,00
48,00;16,67;623,11;0,08;5002,01;15,01;222,32;15,01;7864,44;0,92;8847,95;0,12;25,94;344,39;341,50;0,94;0,00;0,00
49,00;16,89;640,00;0,22;5068,71;23,11;305,01;23,12;12270,25;0,93;13455,71;0,13;39,65;344,37;341,08;0,94;0,00;0,00
50,00;17,25;657,25;0,36;5177,08;31,31;399,55;31,32;16977,53;0,94;18387,25;0,13;54,51;344,35;339,23;0,94;0,00;0,00
51,00;17,56;674,81;0,31;5268,79;28,33;376,50;28,34;15637,79;0,94;16980,28;0,13;50,28;344,33;337,17;0,94;0,00;0,00
52,00;17,89;692,69;0,33;5368,83;30,16;405,08;30,17;16960,05;0,94;18357,67;0,13;54,47;344,29;337,59;0,94;0,00;0,00
53,00;18,19;710,89;0,31;5460,53;28,78;398,40;28,79;16463,88;0,94;17831,24;0,14;52,90;344,26;336,88;0,94;0,00;0,00
54,00;18,50;729,39;0,31;5552,23;29,00;409,04;29,01;16868,65;0,94;18247,82;0,14;54,18;344,22;336,95;0,94;0,00;0,00
55,00;18,86;748,25;0,36;5660,61;32,45;457,79;32,46;19241,78;0,94;20722,85;0,14;61,76;344,18;336,62;0,94;0,00;0,00
56,00;19,17;767,42;0,31;5752,31;29,50;432,65;29,51;17774,16;0,94;19179,01;0,14;57,07;344,15;335,40;0,94;0,00;0,00
57,00;19,44;786,86;0,28;5835,68;28,12;424,14;28,13;17188,29;0,94;18556,08;0,14;55,20;344,10;335,90;0,94;0,00;0,00
58,00;19,67;806,53;0,22;5902,37;25,11;394,66;25,11;15523,35;0,94;16798,49;0,15;49,88;344,06;336,02;0,94;0,00;0,00
59,00;19,81;826,33;0,14;5944,06;20,44;342,99;20,45;12728,67;0,94;13846,93;0,15;40,97;344,03;336,65;0,94;0,00;0,00
60,00;19,89;846,22;0,08;5969,07;17,33;310,79;17,33;10833,64;0,93;11926,97;0,15;35,21;343,99;337,85;0,94;0,00;0,00
61,00;20,03;866,25;0,14;6010,75;20,62;350,17;20,62;12981,12;0,94;14108,23;0,15;41,78;343,96;338,69;0,94;0,00;0,00
62,00;20,08;886,33;0,06;6027,43;15,89;299,50;15,89;10031,73;0,93;11115,67;0,15;32,79;343,94;337,68;0,94;0,00;0,00
63,00;20,11;906,44;0,03;6035,76;14,32;283,06;14,32;9053,75;0,92;10110,98;0,15;29,79;343,91;339,00;0,93;0,00;0,00
64,00;20,17;926,61;0,06;6052,44;15,95;302,16;15,96;10115,19;0,93;11205,09;0,15;33,06;343,89;339,43;0,93;0,00;0,00
65,00;20,31;946,92;0,14;6094,12;20,84;359,96;20,84;13301,86;0,94;14460,85;0,15;42,85;343,87;338,92;0,93;0,00;0,00
66,00;20,42;967,33;0,11;6127,47;19,34;345,32;19,34;12410,74;0,94;13547,54;0,15;40,10;343,85;337,43;0,93;0,00;0,00
67,00;20,56;987,89;0,14;6169,15;21,04;368,85;21,04;13595,49;0,94;14783,98;0,15;43,84;343,82;337,81;0,93;0,00;0,00
68,00;20,69;1008,58;0,14;6210,83;21,15;373,82;21,16;13760,67;0,94;14965,88;0,15;44,39;343,79;337,22;0,93;0,00;0,00
69,00;20,78;1029,36;0,08;6235,84;18,04;339,78;18,04;11782,30;0,93;12938,81;0,15;38,28;343,76;337,11;0,93;0,00;0,00
70,00;20,92;1050,28;0,14;6277,53;21,33;381,84;21,34;14028,04;0,94;15260,52;0,15;45,29;343,73;338,00;0,93;0,00;0,00
71,00;20,97;1071,25;0,06;6294,20;16,61;328,33;16,61;10949,04;0,93;12099,95;0,15;35,76;343,70;336,92;0,93;0,00;0,00
72,00;21,00;1092,25;0,03;6302,54;15,04;311,22;15,04;9928,49;0,92;11049,73;0,15;32,62;343,67;338,32;0,93;0,00;0,00
73,00;21,06;1113,31;0,06;6319,21;16,67;331,08;16,68;11038,15;0,93;12195,73;0,15;36,06;343,65;338,76;0,93;0,00;0,00
74,00;21,11;1134,42;0,06;6335,88;16,72;332,92;16,73;11097,86;0,93;12259,93;0,15;36,25;343,63;338,23;0,93;0,00;0,00
75,00;21,14;1155,56;0,03;6344,22;15,15;315,71;15,16;10070,66;0,92;11202,53;0,15;33,08;343,60;338,17;0,93;0,00;0,00
76,00;21,11;1176,67;-0,03;6335,88;11,95;278,59;11,95;7930,60;0,92;8965,40;0,15;26,40;343,58;338,62;0,93;0,00;0,00
77,00;21,06;1197,72;-0,06;6319,21;10,31;258,81;10,32;6826,25;0,91;7794,41;0,15;22,92;343,55;339,60;0,93;0,00;0,00
78,00;21,00;1218,72;-0,06;6302,54;10,27;257,15;10,27;6777,90;0,91;7742,29;0,15;22,76;343,54;340,10;0,93;0,00;0,00
79,00;20,97;1239,69;-0,03;6294,20;11,83;274,32;11,84;7802,62;0,91;8827,71;0,15;25,99;343,52;340,11;0,93;0,00;0,00
80,00;20,97;1260,67;0,00;6294,20;13,42;292,32;13,43;8851,43;0,92;9928,67;0,15;29,28;343,51;339,61;0,93;0,00;0,00
81,00;20,97;1281,64;0,00;6294,20;13,42;292,32;13,43;8851,43;0,92;9928,67;0,15;29,28;343,49;339,10;0,93;0,00;0,00
82,00;21,00;1302,64;0,03;6302,54;15,04;311,22;15,04;9928,49;0,92;11049,73;0,15;32,64;343,47;339,08;0,93;0,00;0,00
83,00;21,06;1323,69;0,06;6319,21;16,67;331,08;16,68;11038,15;0,93;12195,73;0,15;36,08;343,45;338,56;0,93;0,00;0,00
84,00;21,06;1344,75;0,00;6319,21;13,49;294,94;13,50;8932,20;0,92;10015,49;0,15;29,54;343,43;338,02;0,93;0,00;0,00
85,00;21,11;1365,86;0,06;6335,88;16,72;332,92;16,73;11097,86;0,93;12259,93;0,15;36,28;343,40;338,98;0,93;0,00;0,00
86,00;21,06;1386,92;-0,06;6319,21;10,31;258,81;10,32;6826,25;0,91;7794,41;0,15;22,93;343,38;337,95;0,93;0,00;0,00
87,00;21,00;1407,92;-0,06;6302,54;10,27;257,15;10,27;6777,90;0,91;7742,29;0,15;22,78;343,36;339,92;0,93;0,00;0,00
88,00;20,97;1428,89;-0,03;6294,20;11,83;274,32;11,84;7802,62;0,91;8827,71;0,15;26,01;343,34;339,93;0,93;0,00;0,00
89,00;20,78;1449,67;-0,19;6235,84;2,13;82,81;2,13;1390,60;0,37;4096,60;0,15;11,99;343,32;339,43;0,93;0,00;0,00
90,00;20,69;1470,36;-0,08;6210,83;8,42;230,63;8,43;5481,32;0,89;6429,33;0,15;18,88;343,31;341,51;0,93;0,00;0,00
91,00;20,67;1491,03;-0,03;6202,50;11,58;265,02;11,59;7526,33;0,91;8530,53;0,15;25,12;343,30;340,47;0,93;0,00;0,00
92,00;20,69;1511,72;0,03;6210,83;14,79;301,43;14,79;9620,98;0,92;10719,46;0,15;31,66;343,29;339,53;0,93;0,00;0,00
93,00;20,78;1532,50;0,08;6235,84;18,04;339,78;18,04;11782,30;0,93;12938,81;0,15;38,33;343,27;338,53;0,93;0,00;0,00
94,00;20,97;1553,47;0,19;6294,20;24,56;423,36;24,57;16193,14;0,94;17552,80;0,15;52,33;343,25;337,51;0,93;0,00;0,00
95,00;21,06;1574,53;0,08;6319,21;18,27;349,15;18,27;12091,13;0,93;13270,89;0,15;39,34;343,22;335,39;0,93;0,00;0,00
96,00;21,19;1595,72;0,14;6360,89;21,56;391,95;21,57;14367,66;0,94;15635,08;0,15;46,50;343,19;337,30;0,93;0,00;0,00
97,00;21,33;1617,06;0,14;6402,58;21,68;397,04;21,69;14539,74;0,94;15825,01;0,15;47,08;343,16;336,20;0,93;0,00;0,00
98,00;21,44;1638,50;0,11;6435,92;20,18;380,99;20,19;13606,05;0,94;14840,99;0,15;44,10;343,13;336,08;0,93;0,00;0,00
99,00;21,56;1660,06;0,11;6469,27;20,28;385,01;20,28;13740,24;0,94;14989,14;0,15;44,55;343,09;336,50;0,93;0,00;0,00
100,00;21,69;1681,75;0,14;6510,95;21,98;410,41;21,99;14994,31;0,94;16327,19;0,15;48,62;343,06;336,40;0,93;0,00;0,00
101,00;21,81;1703,56;0,11;6544,30;20,49;394,12;20,50;14045,78;0,93;15326,69;0,15;45,59;343,03;335,76;0,93;0,00;0,00
102,00;21,94;1725,50;0,14;6585,98;22,20;419,77;22,21;15315,15;0,93;16682,02;0,15;49,71;343,00;336,18;0,93;0,00;0,00
103,00;22,00;1747,50;0,06;6602,66;17,47;362,90;17,48;12086,49;0,93;13325,17;0,15;39,53;342,97;335,54;0,93;0,00;0,00
104,00;21,94;1769,44;-0,06;6585,98;11,06;285,93;11,07;7633,12;0,91;8664,36;0,15;25,55;342,94;337,02;0,92;0,00;0,00
105,00;21,94;1791,39;0,00;6585,98;14,24;323,46;14,25;9827,98;0,92;10979,57;0,15;32,48;342,91;339,09;0,92;0,00;0,00
106,00;21,92;1813,31;-0,03;6577,65;12,63;303,81;12,63;8702,99;0,92;9797,11;0,15;28,94;342,89;338,04;0,92;0,00;0,00
107,00;21,92;1835,22;0,00;6577,65;14,22;322,56;14,23;9799,03;0,92;10948,37;0,15;32,39;342,87;338,54;0,92;0,00;0,00
108,00;21,94;1857,17;0,03;6585,98;15,84;342,23;15,84;10925,41;0,92;12122,75;0,15;35,92;342,85;338,01;0,92;0,00;0,00
109,00;22,00;1879,17;0,06;6602,66;17,47;362,90;17,48;12086,49;0,93;13325,17;0,15;39,55;342,83;337,46;0,92;0,00;0,00
110,00;22,03;1901,19;0,03;6610,99;15,91;345,02;15,91;11016,81;0,92;12221,32;0,15;36,22;342,80;336,89;0,92;0,00;0,00
111,00;22,08;1923,28;0,06;6627,67;17,55;365,77;17,55;12182,44;0,93;13428,79;0,15;39,87;342,78;337,36;0,92;0,00;0,00
112,00;22,14;1945,42;0,06;6644,34;17,60;367,68;17,60;12246,72;0,93;13498,24;0,15;40,08;342,75;336,79;0,92;0,00;0,00
113,00;22,14;1967,56;0,00;6644,34;14,41;329,84;14,42;10032,42;0,92;11199,96;0,15;33,16;342,72;336,73;0,92;0,00;0,00
114,00;22,14;1989,69;0,00;6644,34;14,41;329,84;14,42;10032,42;0,92;11199,96;0,15;33,16;342,70;337,74;0,92;0,00;0,00
115,00;22,08;2011,78;-0,06;6627,67;11,18;290,26;11,19;7764,94;0,91;8806,56;0,15;25,99;342,67;337,72;0,92;0,00;0,00
116,00;21,94;2033,72;-0,14;6585,98;6,29;230,28;6,29;4340,85;0,87;5272,68;0,15;15,49;342,65;338,77;0,92;0,00;0,00
117,00;21,86;2055,58;-0,08;6560,97;9,40;264,75;9,40;6461,53;0,90;7447,35;0,15;21,95;342,63;340,32;0,92;0,00;0,00
118,00;21,72;2077,31;-0,14;6519,29;6,10;223,99;6,10;4166,54;0,87;5083,46;0,15;14,93;342,62;339,34;0,92;0,00;0,00
119,00;21,64;2098,94;-0,08;6494,28;9,21;258,11;9,21;6266,49;0,90;7246,22;0,15;21,35;342,61;340,38;0,92;0,00;0,00
120,00;21,50;2120,44;-0,14;6452,60;5,91;217,76;5,91;3996,21;0,87;4897,89;0,15;14,39;342,60;339,41;0,92;0,00;0,00
121,00;21,33;2141,78;-0,17;6402,58;4,18;170,87;4,18;2803,92;0,72;4198,12;0,15;12,32;342,58;340,43;0,92;0,00;0,00
122,00;21,19;2162,97;-0,14;6360,89;5,65;209,31;5,66;3768,43;0,87;4648,66;0,15;13,65;342,57;340,73;0,92;0,00;0,00
123,00;21,14;2184,11;-0,06;6344,22;10,38;261,31;10,38;6899,23;0,91;7873,07;0,15;23,22;342,56;340,53;0,92;0,00;0,00
124,00;21,22;2205,33;0,08;6369,23;18,40;354,81;18,41;12279,31;0,93;13473,46;0,15;40,03;342,56;339,09;0,92;0,00;0,00
125,00;21,36;2226,69;0,14;6410,91;21,70;398,06;21,71;14574,33;0,94;15863,21;0,15;47,29;342,54;336,56;0,92;0,00;0,00
126,00;21,42;2248,11;0,06;6427,59;16,98;343,11;16,98;11430,59;0,93;12617,96;0,15;37,45;342,51;335,45;0,92;0,00;0,00
127,00;21,44;2269,56;0,03;6435,92;15,41;325,67;15,41;10388,78;0,92;11544,70;0,15;34,22;342,48;336,89;0,92;0,00;0,00
128,00;21,42;2290,97;-0,03;6427,59;12,20;288,06;12,21;8217,49;0,92;9274,18;0,15;27,41;342,45;337,34;0,92;0,00;0,00
129,00;21,42;2312,39;0,00;6427,59;13,79;306,41;13,80;9288,52;0,92;10398,69;0,15;30,78;342,43;338,34;0,92;0,00;0,00
130,00;21,42;2333,81;0,00;6427,59;13,79;306,41;13,80;9288,52;0,92;10398,69;0,15;30,78;342,41;337,82;0,92;0,00;0,00
131,00;21,44;2355,25;0,03;6435,92;15,41;325,67;15,41;10388,78;0,92;11544,70;0,15;34,23;342,39;337,79;0,92;0,00;0,00
132,00;21,44;2376,69;0,00;6435,92;13,82;307,30;13,82;9316,36;0,92;10428,65;0,15;30,88;342,37;337,26;0,92;0,00;0,00
133,00;21,44;2398,14;0,00;6435,92;13,82;307,30;13,82;9316,36;0,92;10428,65;0,15;30,88;342,35;337,74;0,92;0,00;0,00
134,00;21,42;2419,56;-0,03;6427,59;12,20;288,06;12,21;8217,49;0,92;9274,18;0,15;27,42;342,33;337,72;0,92;0,00;0,00
135,00;21,14;2440,69;-0,28;6344,22;-2,35;96,28;-2,35;-1558,13;0,39;-313,92;0,15;-0,92;342,30;338,17;0,92;0,00;0,00
136,00;20,56;2461,25;-0,58;6169,15;-20,33;371,23;-20,32;-13126,71;0,94;-12018,30;0,09;-34,81;342,29;342,37;0,92;0,00;0,00
137,00;19,36;2480,61;-1,19;5810,67;-56,26;800,45;-56,25;-34226,88;0,95;-32144,24;0,09;-91,79;342,29;345,29;0,92;0,00;0,00
138,00;18,42;2499,03;-0,94;5527,22;-42,65;586,18;-42,64;-24677,90;0,95;-23054,79;0,09;-66,20;342,31;350,53;0,92;0,00;0,00
139,00;17,67;2516,69;-0,75;5302,13;-32,04;437,71;-32,03;-17786,51;0,94;-16416,33;0,09;-47,34;342,37;348,51;0,92;0,00;0,00
140,00;17,53;2534,22;-0,14;5260,45;2,86;82,78;2,86;1577,05;0,49;3502,75;0,09;10,26;342,42;346,75;0,92;0,00;0,00
141,00;17,44;2551,67;-0,08;5235,44;5,99;152,58;5,99;3283,34;0,87;4074,45;0,08;11,93;342,45;341,61;0,92;0,00;0,00
142,00;17,44;2569,11;0,00;5235,44;10,76;197,04;10,76;5900,50;0,91;6771,94;0,08;19,87;342,44;341,46;0,92;0,00;0,00
143,00;17,47;2586,58;0,03;5243,78;12,37;212,93;12,37;6794,15;0,92;7722,68;0,09;22,68;342,44;340,74;0,92;0,00;0,00
144,00;17,67;2604,25;0,19;5302,13;22,05;312,18;22,05;12245,44;0,93;13408,17;0,09;39,56;342,42;340,42;0,92;0,00;0,00
145,00;17,92;2622,17;0,25;5377,16;25,41;354,36;25,41;14309,34;0,94;15576,34;0,09;46,06;342,41;338,79;0,92;0,00;0,00
146,00;18,33;2640,50;0,42;5502,21;35,25;473,53;35,26;20314,51;0,94;21850,68;0,09;64,99;342,38;338,03;0,92;0,00;0,00
147,00;18,78;2659,28;0,44;5635,60;37,16;508,54;37,17;21937,60;0,94;23534,90;0,10;70,15;342,35;336,01;0,92;0,00;0,00
148,00;19,28;2678,56;0,50;5785,66;40,72;565,16;40,73;24676,75;0,95;26378,54;0,10;78,89;342,30;335,25;0,92;0,00;0,00
149,00;19,53;2698,08;0,25;5860,69;26,59;408,52;26,60;16324,58;0,94;17646,04;0,10;52,39;342,26;334,08;0,92;0,00;0,00
150,00;19,72;2717,81;0,19;5919,05;23,56;377,82;23,57;14607,58;0,94;15832,11;0,11;46,95;342,20;336,61;0,92;0,00;0,00
151,00;19,81;2737,61;0,08;5944,06;17,26;308,35;17,27;10747,74;0,93;11839,42;0,11;34,99;342,17;337,05;0,92;0,00;0,00
152,00;19,86;2757,47;0,06;5960,73;15,71;292,85;15,72;9811,71;0,93;10885,15;0,11;32,15;342,13;338,25;0,92;0,00;0,00
153,00;19,94;2777,42;0,08;5985,74;17,37;312,42;17,38;10891,20;0,93;11985,58;0,11;35,45;342,11;338,47;0,92;0,00;0,00
154,00;19,97;2797,39;0,03;5994,08;14,21;278,81;14,21;8922,46;0,92;9970,80;0,12;29,44;342,09;337,99;0,92;0,00;0,00
155,00;20,08;2817,47;0,11;6027,43;19,07;334,10;19,08;12040,44;0,94;13150,29;0,12;38,97;342,06;338,60;0,92;0,00;0,00
156,00;20,19;2837,67;0,11;6060,77;19,16;337,83;19,16;12162,95;0,94;13281,64;0,12;39,37;342,04;337,37;0,92;0,00;0,00
157,00;20,42;2858,08;0,22;6127,47;25,70;421,80;25,71;16494,91;0,94;17836,07;0,12;53,16;342,02;337,21;0,92;0,00;0,00
158,00;20,53;2878,61;0,11;6160,81;19,42;349,09;19,43;12536,03;0,94;13682,10;0,12;40,61;341,99;335,38;0,92;0,00;0,00
159,00;20,69;2899,31;0,17;6210,83;22,74;393,35;22,75;14795,60;0,94;16059,99;0,13;47,81;341,95;336,81;0,92;0,00;0,00
160,00;20,92;2920,22;0,22;6277,53;26,11;440,97;26,11;17166,19;0,94;18576,25;0,13;55,49;341,93;335,77;0,91;0,00;0,00
161,00;20,97;2941,19;0,06;6294,20;16,61;328,33;16,61;10949,04;0,93;12099,95;0,13;35,88;341,89;334,64;0,91;0,00;0,00
162,00;21,00;2962,19;0,03;6302,54;15,04;311,22;15,04;9928,49;0,92;11049,73;0,13;32,74;341,86;337,09;0,91;0,00;0,00
163,00;21,06;2983,25;0,06;6319,21;16,67;331,08;16,68;11038,15;0,93;12195,73;0,13;36,19;341,83;337,42;0,91;0,00;0,00
164,00;21,28;3004,53;0,22;6385,90;26,41;455,02;26,41;17663,05;0,94;19124,95;0,14;57,27;341,81;336,85;0,91;0,00;0,00
165,00;21,42;3025,94;0,14;6427,59;21,75;400,11;21,76;14643,72;0,94;15939,82;0,14;47,56;341,78;333,83;0,91;0,00;0,00
166,00;21,44;3047,39;0,03;6435,92;15,41;325,67;15,41;10388,78;0,92;11544,70;0,14;34,27;341,75;335,04;0,91;0,00;0,00
167,00;21,44;3068,83;0,00;6435,92;13,82;307,30;13,82;9316,36;0,92;10428,65;0,14;30,92;341,71;336,81;0,91;0,00;0,00
168,00;21,42;3090,25;-0,03;6427,59;12,20;288,06;12,21;8217,49;0,92;9274,18;0,15;27,46;341,69;337,21;0,91;0,00;0,00
169,00;21,36;3111,61;-0,06;6410,91;10,57;268,02;10,57;7096,52;0,91;8085,74;0,15;23,91;341,67;337,63;0,91;0,00;0,00
170,00;21,14;3132,75;-0,22;6344,22;0,83;33,56;0,84;555,07;0,14;4162,59;0,15;12,25;341,65;338,08;0,91;0,00;0,00
171,00;20,89;3153,64;-0,25;6269,19;-0,96;38,62;-0,96;-631,56;0,16;197,93;0,15;0,58;341,63;339,81;0,91;0,00;0,00
172,00;20,67;3174,31;-0,22;6202,50;0,45;17,20;0,45;290,28;0,08;4076,30;0,15;11,99;341,63;341,54;0,91;0,00;0,00
173,00;20,53;3194,83;-0,14;6160,81;5,11;191,28;5,11;3296,80;0,86;4128,59;0,15;12,15;341,62;339,84;0,91;0,00;0,00
174,00;20,42;3215,25;-0,11;6127,47;6,61;205,55;6,61;4242,54;0,88;5142,43;0,15;15,15;341,62;339,81;0,91;0,00;0,00
175,00;20,33;3235,58;-0,08;6102,46;8,13;220,43;8,14;5199,37;0,89;6133,07;0,15;18,10;341,61;339,35;0,91;0,00;0,00
176,00;20,31;3255,89;-0,03;6094,12;11,29;254,18;11,30;7209,03;0,91;8189,35;0,15;24,23;341,60;338,90;0,91;0,00;0,00
177,00;20,25;3276,14;-0,06;6077,45;9,66;235,17;9,66;6148,40;0,91;7081,76;0,15;20,92;341,59;337,97;0,91;0,00;0,00
178,00;20,11;3296,25;-0,14;6035,76;4,77;174,45;4,78;3019,22;0,82;3974,79;0,15;11,70;341,57;338,45;0,91;0,00;0,00
179,00;19,67;3315,92;-0,44;5902,37;-13,07;267,52;-13,07;-8078,04;0,92;-7117,51;0,15;-20,65;341,55;339,80;0,91;0,00;0,00
180,00;19,28;3335,19;-0,39;5785,66;-10,19;228,45;-10,19;-6171,39;0,91;-5306,18;0,09;-15,48;341,55;343,32;0,91;0,00;0,00
181,00;18,86;3354,06;-0,42;5660,61;-12,09;241,54;-12,09;-7166,15;0,91;-6241,79;0,09;-18,19;341,56;342,89;0,91;0,00;0,00
