Time;Speed;Distance;Acceleration;Motor RPM;Ideal Torque;Reduction Loss;Real Torque;Electric Power;eMotor Efficiency;Power Consumption;Battery Internal Resistance;Battery Intensity;Battery OCV;Battery Tension;Battery SOC;Battery Usage Duration;Battery Pulse Duration
428,00;36,30;14224,46;0,10;10895,22;36,42;1211,29;36,43;41569,44;0,91;45909,03;0,09;31,44;294,05;294,40;0,17;0,00;0,00
429,00;36,56;14261,02;0,25;10971,08;45,53;1408,30;45,55;52329,93;0,92;57361,77;0,09;71,70;294,06;291,13;0,17;0,00;0,00
430,00;36,84;14297,85;0,28;11055,28;47,53;1465,17;47,54;55042,74;0,92;60271,81;0,09;82,11;294,04;287,37;0,17;0,00;0,00
431,00;37,14;14335,00;0,31;11147,82;49,57;1525,68;49,58;57885,01;0,92;63338,75;0,10;93,46;294,00;285,57;0,17;0,00;0,00
432,00;37,45;14372,45;0,31;11239,52;49,86;1550,44;49,87;58701,75;0,92;64278,65;0,11;97,24;293,95;283,45;0,17;0,00;0,00
433,00;37,52;14409,96;0,07;11259,53;36,28;1273,38;36,29;42786,92;0,91;47408,50;0,12;36,81;293,89;282,00;0,17;0,00;0,00
434,00;37,69;14447,66;0,18;11312,88;42,90;1420,91;42,92;50841,68;0,91;56038,39;0,13;67,69;293,83;288,96;0,16;0,00;0,00
435,00;37,96;14485,62;0,27;11392,92;48,39;1551,22;48,40;57749,90;0,92;63414,15;0,14;95,12;293,81;284,17;0,16;0,00;0,00
436,00;38,13;14523,75;0,17;11444,60;43,24;1453,54;43,25;51837,03;0,91;57197,77;0,15;72,30;293,77;279,24;0,16;0,00;0,00
437,00;38,35;14562,10;0,21;11508,80;45,95;1523,19;45,96;55392,29;0,91;61022,54;0,16;86,81;293,71;281,89;0,16;0,00;0,00
438,00;38,48;14600,58;0,14;11549,65;41,70;1441,37;41,71;50449,06;0,91;55800,87;0,17;67,56;293,67;278,55;0,16;0,00;0,00
439,00;38,60;14639,18;0,12;11584,66;40,76;1428,22;40,77;49465,40;0,91;54777,13;0,19;64,02;293,62;280,82;0,16;0,00;0,00
440,00;38,76;14677,94;0,16;11633,01;43,55;1496,89;43,57;53072,09;0,91;58660,72;0,20;78,95;293,58;280,50;0,16;0,00;0,00
441,00;38,87;14716,81;0,11;11665,53;40,69;1442,22;40,71;49729,26;0,91;55119,23;0,22;65,79;293,54;276,23;0,16;0,00;0,00
442,00;38,95;14755,76;0,08;11689,70;39,23;1415,42;39,24;48035,44;0,91;53323,37;0,23;59,25;293,49;278,09;0,16;0,00;0,00
443,00;39,02;14794,78;0,07;11709,71;38,53;1404,33;38,55;47267,47;0,91;52513,82;0,25;56,39;293,45;278,70;0,16;0,00;0,00
444,00;39,17;14833,95;0,16;11757,23;44,03;1531,36;44,04;54224,31;0,91;59988,48;0,26;85,79;293,42;278,55;0,16;0,00;0,00
445,00;39,26;14873,21;0,08;11782,24;39,86;1446,48;39,87;49197,44;0,91;54636,19;0,28;64,94;293,39;269,51;0,16;0,00;0,00
446,00;39,34;14912,55;0,08;11807,25;39,99;1454,00;40,00;49461,22;0,91;54937,43;0,29;66,38;293,34;274,30;0,16;0,00;0,00
447,00;39,41;14951,96;0,07;11827,26;39,14;1439,38;39,15;48490,50;0,90;53910,59;0,31;62,60;293,30;272,87;0,16;0,00;0,00
448,00;39,33;14991,30;-0,08;11804,75;30,91;1257,54;30,92;38222,65;0,90;42805,87;0,32;21,12;293,26;273,08;0,16;0,00;0,00
449,00;39,35;15030,64;0,01;11808,92;36,02;1368,64;36,03;44559,50;0,90;49667,96;0,33;46,46;293,22;286,26;0,16;0,00;0,00
450,00;39,48;15070,13;0,14;11849,77;43,23;1532,26;43,25;53663,61;0,91;59466,09;0,34;85,91;293,21;277,59;0,16;0,00;0,00
451,00;39,58;15109,70;0,09;11878,11;40,99;1489,18;41,01;51005,82;0,91;56646,16;0,34;74,30;293,18;263,70;0,16;0,00;0,00
452,00;39,51;15149,21;-0,07;11856,44;31,33;1275,81;31,35;38919,28;0,90;43591,76;0,35;24,01;293,13;267,09;0,16;0,00;0,00
453,00;39,29;15188,50;-0,22;11791,41;22,73;1078,81;22,74;28073,98;0,89;31705,83;0,13;-17,11;293,08;290,04;0,16;0,00;0,00
454,00;39,12;15227,62;-0,17;11739,72;25,01;1119,42;25,02;30754,22;0,90;34625,95;0,09;-7,25;293,07;294,60;0,16;0,00;0,00
455,00;38,89;15266,51;-0,22;11673,03;21,80;1039,93;21,81;26661,38;0,89;30106,67;0,09;-22,53;293,08;293,73;0,16;0,00;0,00
456,00;38,68;15305,19;-0,22;11608,00;21,79;1029,26;21,80;26497,71;0,90;29902,45;0,09;-23,22;293,08;295,16;0,16;0,00;0,00
457,00;38,51;15343,69;-0,17;11556,32;24,07;1069,36;24,08;29144,24;0,90;32785,05;0,09;-13,49;293,10;295,29;0,16;0,00;0,00
458,00;38,28;15381,97;-0,23;11487,96;20,55;983,89;20,56;24729,34;0,90;27915,39;0,10;-29,87;293,11;294,42;0,16;0,00;0,00
459,00;38,00;15419,97;-0,28;11404,59;17,27;905,63;17,28;20631,36;0,88;23755,27;0,10;-43,71;293,12;296,10;0,16;0,00;0,00
460,00;37,73;15457,70;-0,27;11324,56;17,51;898,06;17,51;20770,14;0,88;23853,20;0,10;-43,36;293,14;297,60;0,16;0,00;0,00
461,00;37,56;15495,26;-0,18;11271,20;22,33;986,65;22,34;26371,45;0,90;29639,10;0,10;-24,07;293,16;297,70;0,16;0,00;0,00
462,00;37,29;15532,55;-0,27;11191,17;16,85;864,99;16,86;19756,64;0,88;22770,21;0,11;-46,90;293,19;295,77;0,16;0,00;0,00
463,00;37,14;15569,69;-0,15;11146,15;23,31;986,62;23,32;27221,38;0,90;30520,70;0,11;-21,10;293,20;298,35;0,16;0,00;0,00
464,00;37,14;15606,82;-0,00;11145,32;31,74;1159,37;31,75;37057,58;0,91;41185,22;0,20;15,26;293,23;297,37;0,16;0,00;0,00
465,00;37,09;15643,91;-0,05;11131,15;29,13;1103,30;29,14;33962,38;0,90;37836,65;0,10;3,69;293,24;291,79;0,16;0,00;0,00
466,00;36,87;15680,78;-0,22;11065,29;18,94;885,78;18,95;21959,68;0,89;24889,42;0,09;-39,98;293,23;292,91;0,16;0,00;0,00
467,00;36,69;15717,47;-0,18;11010,26;20,75;912,45;20,75;23929,59;0,90;26876,61;0,09;-33,35;293,23;296,80;0,16;0,00;0,00
468,00;36,61;15754,07;-0,08;10986,09;26,52;1025,75;26,53;30516,73;0,90;34040,31;0,09;-9,24;293,26;296,24;0,16;0,00;0,00
469,00;36,56;15790,64;-0,04;10973,58;28,68;1067,73;28,69;32973,03;0,91;36694,75;0,09;-0,21;293,28;294,12;0,16;0,00;0,00
470,00;36,66;15827,30;0,09;11001,93;36,61;1233,00;36,63;42197,99;0,91;46617,21;0,12;34,08;293,28;293,31;0,16;0,00;0,00
471,00;36,85;15864,15;0,19;11059,45;42,46;1362,69;42,47;49189,68;0,91;54095,22;0,10;60,30;293,28;290,04;0,16;0,00;0,00
472,00;37,02;15901,17;0,17;11110,30;41,43;1351,52;41,45;48221,34;0,91;53105,12;0,10;56,79;293,26;287,53;0,16;0,00;0,00
473,00;37,21;15938,38;0,19;11167,83;42,99;1394,46;43,00;50287,13;0,91;55339,55;0,11;64,90;293,23;287,20;0,16;0,00;0,00
474,00;37,37;15975,75;0,16;11216,18;41,47;1372,63;41,49;48726,69;0,91;53718,92;0,12;59,26;293,19;285,59;0,16;0,00;0,00
475,00;37,48;16013,23;0,11;11248,69;38,61;1319,65;38,62;45494,55;0,91;50298,00;0,13;47,17;293,15;285,55;0,16;0,00;0,00
476,00;37,56;16050,79;0,08;11272,87;37,14;1293,67;37,15;43854,32;0,91;48560,29;0,14;41,07;293,12;286,53;0,16;0,00;0,00
477,00;37,62;16088,41;0,06;11291,21;36,11;1275,83;36,13;42715,53;0,91;47351,91;0,15;36,85;293,09;286,88;0,16;0,00;0,00
478,00;37,72;16126,14;0,10;11322,06;38,65;1334,28;38,66;45842,80;0,91;50719,77;0,16;48,98;293,07;287,07;0,16;0,00;0,00
479,00;37,76;16163,90;0,04;11332,89;34,89;1257,94;34,90;41418,13;0,91;45984,91;0,17;32,10;293,04;284,52;0,16;0,00;0,00
480,00;37,86;16201,76;0,10;11362,91;38,70;1342,83;38,71;46059,74;0,91;50979,52;0,19;50,13;293,01;287,05;0,16;0,00;0,00
481,00;37,86;16239,62;0,00;11362,91;32,97;1223,32;32,98;39243,43;0,91;43661,74;0,20;23,96;293,00;282,96;0,16;0,00;0,00
482,00;37,87;16277,49;0,01;11364,57;33,30;1230,43;33,31;39637,78;0,91;44087,75;0,21;25,50;292,97;287,83;0,15;0,00;0,00
483,00;37,92;16315,41;0,06;11382,08;36,40;1298,55;36,42;43406,09;0,91;48150,25;0,23;40,15;292,95;287,12;0,15;0,00;0,00
484,00;38,01;16353,42;0,08;11407,09;37,96;1335,72;37,97;45360,90;0,91;50261,82;0,24;48,01;292,94;283,19;0,15;0,00;0,00
485,00;38,09;16391,52;0,09;11432,93;38,25;1346,58;38,26;45808,56;0,91;50758,57;0,26;50,00;292,91;280,57;0,15;0,00;0,00
486,00;38,19;16429,71;0,10;11462,95;39,19;1372,06;39,21;47064,04;0,91;52122,64;0,27;55,30;292,88;279,32;0,15;0,00;0,00
487,00;38,20;16467,91;0,01;11465,45;33,96;1262,37;33,97;40784,68;0,90;45382,98;0,29;30,35;292,85;277,06;0,15;0,00;0,00
488,00;38,29;16506,20;0,08;11490,46;38,38;1360,03;38,39;46194,17;0,91;51210,77;0,30;52,15;292,82;283,72;0,15;0,00;0,00
489,00;38,37;16544,57;0,08;11515,47;38,50;1367,35;38,52;46446,28;0,91;51498,01;0,31;53,40;292,80;276,43;0,15;0,00;0,00
490,00;38,45;16583,02;0,08;11538,81;38,30;1367,47;38,32;46297,94;0,91;51355,15;0,33;53,01;292,77;275,25;0,15;0,00;0,00
491,00;38,49;16621,50;0,04;11550,48;36,13;1323,75;36,15;43721,43;0,91;48597,12;0,34;42,52;292,74;274,97;0,15;0,00;0,00
492,00;38,60;16660,10;0,11;11584,66;40,60;1424,84;40,62;49272,37;0,91;54570,87;0,34;65,95;292,71;278,15;0,15;0,00;0,00
493,00;38,49;16698,60;-0,11;11552,98;27,87;1149,30;27,88;33735,69;0,90;37795,48;0,35;3,56;292,68;269,63;0,15;0,00;0,00
494,00;38,45;16737,04;-0,05;11538,81;31,14;1216,05;31,15;37645,65;0,90;42033,51;0,36;18,45;292,64;291,37;0,15;0,00;0,00
495,00;38,46;16775,51;0,02;11543,81;34,83;1294,88;34,84;42116,66;0,90;46865,78;0,36;36,17;292,64;285,93;0,15;0,00;0,00
496,00;38,39;16813,90;-0,07;11522,14;29,63;1181,11;29,64;35761,95;0,90;39982,39;0,37;11,18;292,63;279,22;0,15;0,00;0,00
497,00;38,42;16852,32;0,03;11530,47;35,40;1304,50;35,41;42755,35;0,90;47545,15;0,38;38,82;292,61;288,38;0,15;0,00;0,00
498,00;38,44;16890,76;0,02;11537,14;35,11;1299,69;35,12;42436,19;0,90;47205,77;0,38;37,57;292,60;277,66;0,15;0,00;0,00
499,00;38,41;16929,17;-0,04;11526,30;31,72;1225,98;31,73;38297,06;0,90;42731,79;0,39;21,01;292,58;277,85;0,15;0,00;0,00
500,00;38,31;16967,47;-0,10;11497,13;28,07;1143,95;28,08;33808,71;0,90;37847,87;0,40;3,75;292,56;284,16;0,15;0,00;0,00
501,00;38,33;17005,80;0,02;11502,96;34,78;1286,50;34,79;41911,56;0,90;46619,69;0,40;35,43;292,54;291,05;0,15;0,00;0,00
502,00;38,27;17044,07;-0,06;11486,29;30,40;1191,24;30,41;36582,35;0,90;40853,37;0,40;14,28;292,54;278,38;0,15;0,00;0,00
503,00;38,22;17082,30;-0,05;11472,12;30,81;1197,32;30,82;37025,31;0,90;41325,65;0,40;15,97;292,52;286,81;0,15;0,00;0,00
504,00;38,24;17120,54;0,02;11477,12;34,49;1275,75;34,50;41470,23;0,90;46128,60;0,40;33,58;292,51;286,12;0,15;0,00;0,00
505,00;38,15;17158,69;-0,09;11450,44;28,31;1141,12;28,32;33963,20;0,90;37993,13;0,40;4,25;292,50;279,06;0,15;0,00;0,00
506,00;38,03;17196,73;-0,12;11414,59;26,38;1094,60;26,39;31550,61;0,90;35351,67;0,13;-4,79;292,48;291,93;0,15;0,00;0,00
507,00;38,08;17234,81;0,05;11428,76;36,00;1298,65;36,01;43100,79;0,91;47852,27;0,10;38,43;292,48;292,95;0,15;0,00;0,00
508,00;38,06;17272,87;-0,02;11422,10;31,99;1213,36;32,00;38277,61;0,90;42652,79;0,10;20,30;292,48;288,75;0,15;0,00;0,00
509,00;38,10;17310,97;0,04;11434,60;35,71;1293,65;35,72;42776,62;0,91;47507,71;0,10;37,22;292,46;290,49;0,15;0,00;0,00
510,00;38,25;17349,22;0,15;11479,62;42,14;1437,25;42,15;50676,11;0,91;55989,64;0,11;67,47;292,45;288,37;0,15;0,00;0,00
511,00;38,25;17387,46;-0,00;11478,79;33,39;1252,78;33,40;40147,40;0,90;44703,73;0,12;27,49;292,43;284,19;0,15;0,00;0,00
512,00;38,23;17425,69;-0,02;11473,78;32,57;1234,62;32,58;39143,82;0,90;43617,57;0,13;23,72;292,39;288,68;0,15;0,00;0,00
513,00;38,32;17464,01;0,09;11499,63;38,58;1366,06;38,60;46478,12;0,91;51521,16;0,15;51,85;292,37;288,87;0,15;0,00;0,00
514,00;38,42;17502,43;0,10;11530,47;39,69;1395,29;39,71;47942,97;0,91;53110,38;0,16;57,76;292,36;284,06;0,15;0,00;0,00
515,00;38,45;17540,88;0,03;11539,64;35,60;1310,51;35,61;43037,48;0,91;47854,54;0,17;38,86;292,33;282,33;0,15;0,00;0,00
516,00;38,51;17579,39;0,06;11557,15;37,28;1349,27;37,29;45135,47;0,91;50120,71;0,19;47,14;292,29;285,06;0,15;0,00;0,00
517,00;38,57;17617,96;0,06;11576,32;37,70;1361,62;37,71;45713,61;0,91;50754,14;0,20;49,57;292,27;282,88;0,15;0,00;0,00
518,00;38,47;17656,43;-0,11;11544,64;27,83;1147,00;27,84;33660,49;0,90;37709,61;0,21;3,27;292,24;281,68;0,15;0,00;0,00
519,00;38,42;17694,84;-0,05;11529,64;30,94;1210,10;30,95;37367,82;0,90;41727,59;0,23;17,24;292,21;291,47;0,15;0,00;0,00
520,00;38,40;17733,25;-0,01;11525,47;32,99;1252,63;33,00;39825,63;0,90;44383,67;0,24;26,69;292,21;288,06;0,15;0,00;0,00
521,00;38,28;17771,53;-0,12;11488,79;26,60;1111,48;26,61;32010,87;0,90;35886,74;0,12;-2,97;292,20;289,09;0,15;0,00;0,00
522,00;38,31;17809,83;0,03;11496,29;35,07;1291,30;35,08;42230,05;0,91;46958,45;0,10;35,33;292,18;292,47;0,15;0,00;0,00
523,00;38,31;17848,14;0,01;11497,96;33,96;1268,30;33,97;40905,12;0,90;45532,24;0,10;30,34;292,18;288,72;0,15;0,00;0,00
524,00;38,37;17886,52;0,06;11516,30;37,24;1340,72;37,25;44919,52;0,91;49861,71;0,10;45,55;292,16;289,19;0,15;0,00;0,00
525,00;38,47;17924,99;0,10;11547,15;39,78;1400,22;39,79;48113,93;0,91;53305,17;0,11;57,92;292,14;287,09;0,15;0,00;0,00
526,00;38,50;17963,49;0,03;11555,48;35,52;1311,72;35,54;43000,71;0,90;47824,99;0,12;38,52;292,12;284,93;0,14;0,00;0,00
527,00;38,54;18002,04;0,04;11567,15;36,22;1328,58;36,23;43886,53;0,91;48785,43;0,14;42,01;292,08;286,80;0,14;0,00;0,00
528,00;38,66;18040,70;0,12;11603,00;41,01;1437,07;41,03;49849,94;0,91;55201,55;0,15;65,36;292,06;285,74;0,14;0,00;0,00
529,00;38,61;18079,31;-0,05;11588,00;31,23;1226,56;31,24;37914,57;0,90;42351,78;0,16;19,37;292,04;281,32;0,14;0,00;0,00
530,00;38,60;18117,91;-0,01;11585,49;33,61;1276,51;33,62;40786,79;0,90;45456,90;0,18;30,36;292,00;288,56;0,14;0,00;0,00
531,00;38,51;18156,42;-0,09;11557,98;28,70;1167,54;28,71;34743,82;0,90;38894,64;0,19;7,36;291,99;286,19;0,14;0,00;0,00
532,00;38,36;18194,78;-0,15;11512,97;25,13;1084,52;25,14;30306,27;0,90;34037,54;0,11;-9,28;291,97;291,15;0,14;0,00;0,00
533,00;38,37;18233,15;0,01;11514,63;34,04;1273,06;34,06;41065,50;0,90;45715,16;0,10;31,01;291,96;292,88;0,14;0,00;0,00
534,00;38,42;18271,57;0,06;11532,14;37,16;1341,97;37,17;44885,45;0,91;49835,67;0,10;45,49;291,97;288,91;0,14;0,00;0,00
535,00;38,50;18310,07;0,08;11554,65;38,22;1368,75;38,24;46265,64;0,91;51331,42;0,10;50,79;291,95;287,47;0,14;0,00;0,00
536,00;38,50;18348,57;0,00;11554,65;33,93;1277,79;33,94;41067,14;0,90;45740,99;0,11;31,15;291,92;286,24;0,14;0,00;0,00
537,00;38,50;18387,07;-0,00;11553,82;33,76;1274,18;33,78;40866,57;0,90;45524,08;0,13;30,43;291,89;287,98;0,14;0,00;0,00
538,00;38,47;18425,54;-0,03;11544,64;32,13;1237,89;32,14;38854,49;0,90;43345,09;0,14;22,82;291,87;287,64;0,14;0,00;0,00
539,00;38,42;18463,95;-0,05;11529,64;30,94;1210,10;30,95;37367,82;0,90;41727,59;0,15;17,19;291,86;288,37;0,14;0,00;0,00
540,00;38,39;18502,35;-0,02;11522,14;32,33;1238,24;32,34;39025,87;0,90;43517,64;0,17;23,48;291,84;288,99;0,14;0,00;0,00
541,00;38,15;18540,50;-0,24;11449,61;19,56;957,66;19,57;23462,47;0,89;26576,29;0,11;-34,45;291,83;289,34;0,14;0,00;0,00
542,00;37,98;18578,47;-0,17;11397,92;23,28;1026,82;23,29;27796,77;0,90;31246,74;0,09;-18,77;291,82;294,93;0,14;0,00;0,00
543,00;37,75;18616,22;-0,23;11329,56;19,76;942,75;19,77;23451,66;0,90;26494,08;0,09;-34,79;291,84;293,54;0,14;0,00;0,00
544,00;37,47;18653,70;-0,28;11246,19;16,48;866,25;16,49;19421,80;0,88;22458,71;0,09;-48,25;291,85;295,09;0,14;0,00;0,00
545,00;37,20;18690,90;-0,27;11165,33;16,56;855,57;16,57;19377,39;0,88;22375,37;0,10;-48,50;291,87;296,48;0,14;0,00;0,00
546,00;37,01;18727,91;-0,19;11108,64;20,90;931,23;20,91;24326,13;0,90;27343,42;0,10;-31,91;291,90;296,66;0,14;0,00;0,00
547,00;36,88;18764,79;-0,14;11066,95;23,56;978,89;23,57;27320,22;0,90;30598,14;0,10;-20,94;291,93;295,14;0,14;0,00;0,00
548,00;36,74;18801,53;-0,13;11026,94;23,69;974,92;23,70;27365,90;0,90;30632,53;0,10;-20,82;291,95;294,11;0,14;0,00;0,00
549,00;36,66;18838,19;-0,09;11001,09;26,27;1023,03;26,28;30274,82;0,90;33783,35;0,11;-10,15;291,96;294,16;0,14;0,00;0,00
550,00;36,55;18874,73;-0,11;10968,58;24,84;989,23;24,85;28543,95;0,90;31892,74;0,11;-16,56;291,97;293,07;0,14;0,00;0,00
551,00;36,46;18911,20;-0,08;10943,57;26,15;1012,03;26,16;29982,86;0,90;33446,46;0,11;-11,29;291,98;293,82;0,14;0,00;0,00
552,00;36,36;18947,56;-0,10;10913,56;25,06;985,42;25,06;28645,74;0,90;31984,44;0,11;-16,24;291,99;293,26;0,14;0,00;0,00
553,00;36,12;18983,68;-0,24;10841,03;16,60;809,76;16,61;18851,18;0,88;21679,04;0,11;-50,64;291,99;293,84;0,14;0,00;0,00
554,00;35,97;19019,65;-0,16;10794,34;21,31;893,04;21,32;24096,45;0,90;26989,48;0,12;-33,02;292,00;297,84;0,14;0,00;0,00
555,00;35,92;19055,57;-0,05;10780,17;27,45;1013,30;27,46;30995,06;0,91;34487,38;0,12;-7,75;292,03;295,89;0,14;0,00;0,00
556,00;35,94;19091,50;0,02;10785,17;31,13;1087,45;31,14;35169,50;0,91;38999,82;0,27;7,74;292,05;294,14;0,14;0,00;0,00
557,00;35,86;19127,36;-0,08;10761,00;25,45;970,62;25,46;28686,50;0,91;31977,04;0,09;-16,28;292,06;291,36;0,14;0,00;0,00
558,00;35,80;19163,16;-0,05;10745,16;26,96;998,39;26,97;30351,03;0,91;33777,68;0,09;-10,17;292,05;293,52;0,14;0,00;0,00
559,00;35,78;19198,94;-0,03;10736,82;28,36;1024,77;28,37;31893,68;0,91;35445,51;0,09;-4,48;292,06;292,98;0,14;0,00;0,00
560,00;35,74;19234,68;-0,04;10725,98;27,83;1012,64;27,84;31268,23;0,91;34764,86;0,09;-6,80;292,07;292,49;0,14;0,00;0,00
561,00;35,63;19270,30;-0,11;10692,64;23,38;919,51;23,39;26185,63;0,90;29234,91;0,10;-25,54;292,07;292,72;0,14;0,00;0,00
562,00;35,56;19305,86;-0,07;10671,79;25,67;961,68;25,68;28693,28;0,91;31954,75;0,10;-16,35;292,08;294,58;0,14;0,00;0,00
563,00;35,86;19341,72;0,30;10761,00;47,08;1400,94;47,10;53073,00;0,92;58095,10;0,15;76,03;292,09;294,55;0,14;0,00;0,00
564,00;36,09;19377,80;0,23;10830,19;43,59;1343,84;43,60;49453,22;0,92;54282,44;0,10;61,26;292,10;284,64;0,14;0,00;0,00
565,00;36,37;19414,18;0,29;10916,89;47,34;1434,90;47,36;54140,10;0,92;59256,12;0,10;79,15;292,06;286,04;0,14;0,00;0,00
566,00;36,52;19450,70;0,14;10959,41;39,12;1276,41;39,13;44905,35;0,91;49489,84;0,11;44,36;292,02;283,19;0,14;0,00;0,00
567,00;36,69;19487,38;0,17;11010,26;40,95;1322,53;40,96;47229,77;0,91;51980,91;0,12;53,36;291,97;286,43;0,14;0,00;0,00
568,00;36,88;19524,26;0,19;11068,62;42,66;1368,61;42,68;49466,28;0,91;54395,13;0,14;62,25;291,95;284,56;0,14;0,00;0,00
569,00;37,06;19561,33;0,18;11123,64;42,29;1371,70;42,31;49281,48;0,91;54240,03;0,15;61,89;291,91;282,45;0,14;0,00;0,00
570,00;37,15;19598,48;0,09;11150,32;37,01;1268,50;37,03;43234,04;0,91;47817,89;0,17;38,75;291,88;281,62;0,14;0,00;0,00
571,00;37,30;19635,78;0,14;11193,67;40,41;1346,38;40,42;47380,61;0,91;52270,83;0,18;55,02;291,84;284,88;0,14;0,00;0,00
572,00;37,48;19673,26;0,19;11249,53;43,07;1412,02;43,08;50751,42;0,91;55894,11;0,19;68,71;291,82;281,17;0,14;0,00;0,00
573,00;37,59;19710,85;0,11;11281,21;38,61;1325,75;38,62;45627,10;0,91;50461,56;0,21;48,65;291,78;277,51;0,14;0,00;0,00
574,00;37,65;19748,50;0,06;11299,55;36,16;1278,21;36,17;42795,75;0,91;47443,18;0,22;37,71;291,74;280,96;0,14;0,00;0,00
575,00;37,76;19786,26;0,11;11332,89;39,18;1347,36;39,20;46516,86;0,91;51447,31;0,24;52,59;291,71;282,84;0,14;0,00;0,00
576,00;37,87;19824,13;0,11;11366,24;39,35;1357,09;39,36;46850,55;0,91;51826,86;0,25;54,17;291,69;278,61;0,14;0,00;0,00
577,00;37,99;19862,12;0,11;11400,42;39,68;1370,41;39,69;47384,35;0,91;52420,96;0,26;56,59;291,66;277,44;0,14;0,00;0,00
578,00;38,12;19900,24;0,13;11439,60;40,83;1401,95;40,84;48925,12;0,91;54093,56;0,28;63,23;291,63;276,00;0,14;0,00;0,00
579,00;38,17;19938,41;0,06;11456,28;36,62;1316,60;36,63;43942,23;0,91;48773,41;0,29;43,05;291,60;273,28;0,14;0,00;0,00
580,00;38,24;19976,64;0,06;11475,45;37,19;1332,20;37,20;44704,85;0,91;49604,31;0,30;46,30;291,56;278,50;0,14;0,00;0,00
581,00;38,36;20015,01;0,13;11513,80;41,04;1420,60;41,05;49499,15;0,91;54760,64;0,32;66,57;291,53;276,87;0,14;0,00;0,00
582,00;38,40;20053,40;0,03;11523,80;35,68;1309,30;35,69;43074,13;0,91;47883,92;0,33;39,98;291,50;269,52;0,14;0,00;0,00
583,00;38,49;20091,89;0,09;11550,48;39,00;1384,37;39,01;47185,84;0,91;52314,39;0,34;57,24;291,46;277,72;0,14;0,00;0,00
584,00;38,61;20130,50;0,12;11587,16;41,09;1435,72;41,11;49877,60;0,91;55219,26;0,35;69,11;291,44;271,33;0,14;0,00;0,00
585,00;38,58;20169,07;-0,03;11577,16;32,13;1243,75;32,14;38970,09;0,90;43488,56;0,36;23,80;291,41;266,59;0,14;0,00;0,00
586,00;38,50;20207,57;-0,08;11554,65;29,63;1186,83;29,64;35868,65;0,90;40115,01;0,37;11,70;291,37;282,63;0,14;0,00;0,00
587,00;38,50;20246,08;0,00;11555,48;34,09;1281,40;34,10;41267,75;0,90;45957,88;0,37;32,98;291,35;286,97;0,14;0,00;0,00
588,00;38,53;20284,61;0,03;11564,65;35,73;1317,74;35,74;43283,63;0,90;48135,29;0,38;41,29;291,34;278,75;0,14;0,00;0,00
589,00;38,59;20323,20;0,06;11581,33;37,24;1352,96;37,26;45185,11;0,91;50190,18;0,39;49,37;291,33;275,24;0,14;0,00;0,00
590,00;38,64;20361,84;0,05;11596,33;37,00;1350,59;37,01;44949,45;0,91;49947,06;0,40;48,49;291,30;271,69;0,14;0,00;0,00
591,00;38,64;20400,48;0,00;11597,17;34,30;1293,37;34,31;41672,64;0,90;46419,94;0,41;34,87;291,27;271,63;0,13;0,00;0,00
592,00;38,66;20439,14;0,01;11601,33;34,96;1308,10;34,97;42486,54;0,90;47300,07;0,41;38,28;291,24;276,85;0,13;0,00;0,00
593,00;38,56;20477,69;-0,10;11571,32;28,29;1161,13;28,30;34287,14;0,90;38404,56;0,42;5,71;291,22;275,12;0,13;0,00;0,00
594,00;38,56;20516,25;0,00;11571,32;34,01;1282,57;34,02;41228,47;0,90;45925,08;0,42;33,07;291,20;288,80;0,13;0,00;0,00
595,00;38,56;20554,80;0,00;11572,16;34,18;1286,18;34,19;41429,38;0,90;46142,31;0,42;33,89;291,20;277,27;0,13;0,00;0,00
596,00;38,58;20593,39;0,03;11579,66;35,49;1315,34;35,50;43045,88;0,90;47888,93;0,42;40,62;291,18;276,90;0,13;0,00;0,00
597,00;38,59;20631,98;0,01;11581,33;34,38;1292,19;34,39;41711,44;0,90;46452,10;0,42;35,08;291,16;274,03;0,13;0,00;0,00
598,00;38,64;20670,62;0,06;11598,00;37,33;1357,84;37,34;45352,69;0,91;50381,32;0,42;50,50;291,13;276,32;0,13;0,00;0,00
599,00;38,70;20709,32;0,06;11614,67;37,41;1362,72;37,43;45520,72;0,91;50573,00;0,42;51,28;291,11;269,78;0,13;0,00;0,00
600,00;38,75;20748,07;0,05;11628,85;37,01;1356,71;37,02;45082,58;0,91;50111,78;0,42;49,43;291,08;269,40;0,13;0,00;0,00
601,00;38,71;20786,78;-0,04;11618,01;32,18;1251,98;32,19;39165,83;0,90;43723,60;0,42;24,83;291,05;270,12;0,13;0,00;0,00
602,00;38,62;20825,40;-0,09;11590,50;28,86;1176,59;28,87;35041,11;0,90;39234,20;0,42;8,62;291,02;280,50;0,13;0,00;0,00
603,00;38,71;20864,11;0,09;11617,17;39,34;1404,07;39,35;47868,91;0,91;53093,08;0,42;61,68;291,01;287,35;0,13;0,00;0,00
604,00;38,84;20902,95;0,14;11658,02;42,25;1473,93;42,26;51593,21;0,91;57104,42;0,42;79,03;291,00;264,84;0,13;0,00;0,00
605,00;38,95;20941,90;0,11;11689,70;40,66;1446,06;40,67;49788,53;0,91;55200,63;0,42;70,68;290,96;257,40;0,13;0,00;0,00
606,00;39,01;20980,91;0,06;11706,38;37,88;1389,71;37,89;46452,83;0,90;51636,75;0,43;55,68;290,92;260,84;0,13;0,00;0,00
