Time;Speed;Distance;Acceleration;Motor RPM;Ideal Torque;Reduction Loss;Real Torque;Electric Power;eMotor Efficiency;Power Consumption;Battery Internal Resistance;Battery Intensity;Battery OCV;Battery Tension;Battery SOC;Battery Usage Duration;Battery Pulse Duration
0,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,37;345,29;0,95;0,00;2,00
1,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,37;345,29;0,95;0,00;0,00
2,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,37;345,29;0,95;0,00;0,00
3,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,36;345,29;0,95;0,00;0,00
4,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;345,36;345,29;0,95;0,00;0,00
5,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;345,36;345,29;0,95;0,00;0,00
6,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;345,36;345,28;0,95;0,00;0,00
7,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;345,36;345,28;0,95;0,00;0,00
8,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,10;0,87;345,36;345,28;0,95;0,00;0,00
9,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,10;0,87;345,36;345,27;0,95;0,00;0,00
10,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,10;0,87;345,36;345,27;0,95;0,00;0,00
11,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,11;0,87;345,36;345,27;0,95;0,00;0,00
12,00;0,06;0,06;0,06;16,67;7,95;0,44;7,96;13,89;0,05;576,47;0,11;1,67;345,36;345,26;0,95;0,00;0,00
13,00;0,47;0,53;0,42;141,72;28,64;13,37;28,65;425,21;0,40;1368,77;0,11;3,97;345,36;345,17;0,95;0,00;0,00
14,00;1,50;2,03;1,03;450,18;63,68;90,33;63,70;3003,08;0,67;4754,19;0,11;13,83;345,36;344,91;0,95;0,00;0,00
15,00;2,75;4,78;1,25;825,33;76,51;183,75;76,54;6614,87;0,79;8677,10;0,12;25,34;345,36;343,75;0,95;0,00;0,00
16,00;3,64;8,42;0,89;1092,11;55,94;161,60;55,96;6399,61;0,85;7866,81;0,12;22,96;345,35;342,35;0,95;0,00;0,00
17,00;4,69;13,11;1,06;1408,90;65,66;240,57;65,68;9690,20;0,87;11415,68;0,12;33,45;345,33;342,57;0,95;0,00;0,00
18,00;6,03;19,14;1,33;1809,06;81,85;379,99;81,87;15510,39;0,89;17688,24;0,12;52,19;345,31;341,21;0,95;0,00;0,00
19,00;7,22;26,36;1,19;2167,54;74,21;397,02;74,23;16848,35;0,91;18855,83;0,12;55,73;345,29;338,78;0,95;0,00;0,00
20,00;7,64;34,00;0,42;2292,59;29,78;161,90;29,79;7152,33;0,91;8191,61;0,13;23,94;345,25;338,17;0,95;0,00;0,00
21,00;7,81;41,81;0,17;2342,61;15,52;91,49;15,52;3807,49;0,89;4576,80;0,13;13,32;345,22;342,12;0,95;0,00;0,00
22,00;7,86;49,67;0,06;2359,28;9,17;62,62;9,17;2266,28;0,86;2921,66;0,13;8,49;345,20;343,45;0,95;0,00;0,00
23,00;8,00;57,67;0,14;2400,97;13,99;86,60;13,99;3517,46;0,89;4261,07;0,13;12,40;345,19;344,06;0,95;0,00;0,00
24,00;8,08;65,75;0,08;2425,98;10,83;72,35;10,83;2752,30;0,88;3429,25;0,14;9,97;345,18;343,50;0,95;0,00;0,00
25,00;8,56;74,31;0,47;2567,70;33,26;200,88;33,27;8944,90;0,92;10067,56;0,14;29,51;345,18;343,80;0,95;0,00;0,00
26,00;8,86;83,17;0,31;2659,40;23,82;151,32;23,82;6634,56;0,91;7555,14;0,14;22,09;345,17;341,04;0,95;0,00;0,00
27,00;9,47;92,64;0,61;2842,81;41,54;274,24;41,55;12368,67;0,92;13685,45;0,14;40,32;345,15;342,02;0,95;0,00;0,00
28,00;10,17;102,81;0,69;3051,23;46,58;327,32;46,59;14886,54;0,93;16317,79;0,14;48,25;345,13;339,33;0,95;0,00;0,00
29,00;10,86;113,67;0,69;3259,64;46,87;351,17;46,88;16001,44;0,93;17477,13;0,15;51,78;345,11;338,06;0,95;0,00;0,00
30,00;11,47;125,14;0,61;3443,05;42,36;337,08;42,37;15277,37;0,93;16694,00;0,15;49,43;345,07;337,40;0,95;0,00;0,00
31,00;11,81;136,94;0,33;3543,09;26,61;227,19;26,61;9873,80;0,93;10944,06;0,15;32,17;345,04;337,61;0,95;0,00;0,00
32,00;12,03;148,97;0,22;3609,79;20,35;183,52;20,35;7692,96;0,93;8605,81;0,15;25,22;345,00;340,17;0,95;0,00;0,00
33,00;12,19;161,17;0,17;3659,81;17,24;164,67;17,25;6610,32;0,92;7498,10;0,15;21,94;344,98;341,19;0,95;0,00;0,00
34,00;12,33;173,50;0,14;3701,49;15,72;156,22;15,72;6094,80;0,91;6966,91;0,15;20,38;344,97;341,67;0,95;0,00;0,00
35,00;12,36;185,86;0,03;3709,83;9,37;112,47;9,37;3641,06;0,89;4387,31;0,15;12,79;344,95;341,89;0,95;0,00;0,00
36,00;12,28;198,14;-0,08;3684,82;2,97;49,01;2,97;1144,69;0,50;2578,29;0,15;7,50;344,94;343,02;0,95;0,00;0,00
37,00;11,86;210,00;-0,42;3559,77;-16,32;158,20;-16,32;-6083,36;0,91;-5236,78;0,15;-15,08;344,93;343,78;0,95;0,00;0,00
38,00;11,08;221,08;-0,78;3326,34;-37,36;306,17;-37,35;-13009,15;0,93;-11749,13;0,09;-33,77;344,92;346,24;0,95;0,00;0,00
39,00;10,28;231,36;-0,81;3084,57;-39,29;298,41;-39,28;-12686,69;0,92;-11422,48;0,09;-32,84;344,93;347,88;0,95;0,00;0,00
40,00;9,61;240,97;-0,67;2884,49;-31,59;226,41;-31,58;-9540,35;0,91;-8424,84;0,09;-24,27;344,96;347,93;0,95;0,00;0,00
41,00;8,97;249,94;-0,64;2692,75;-30,23;203,04;-30,23;-8523,49;0,91;-7444,26;0,09;-21,45;344,98;347,25;0,95;0,00;0,00
42,00;8,06;258,00;-0,92;2417,64;-46,45;281,82;-46,44;-11757,09;0,91;-10365,63;0,10;-29,80;345,00;347,08;0,95;0,00;0,00
43,00;6,97;264,97;-1,08;2092,51;-56,32;308,70;-56,30;-12337,09;0,90;-10805,09;0,10;-31,04;345,01;348,00;0,95;0,00;0,00
44,00;6,17;271,14;-0,81;1850,74;-40,62;194,78;-40,60;-7869,56;0,89;-6687,49;0,10;-19,27;345,03;348,24;0,95;0,00;0,00
45,00;5,81;276,94;-0,36;1742,37;-15,25;69,11;-15,24;-2781,06;0,86;-2079,22;0,11;-6,01;345,05;347,11;0,95;0,00;0,00
46,00;5,67;282,61;-0,14;1700,68;-2,55;15,53;-2,55;-454,01;0,38;128,69;0,10;0,37;345,06;345,69;0,95;0,00;0,00
47,00;5,42;288,03;-0,25;1625,65;-8,97;41,86;-8,97;-1526,29;0,81;-933,08;0,09;-2,70;345,07;345,04;0,95;0,00;0,00
48,00;5,11;293,14;-0,31;1533,95;-12,21;50,26;-12,21;-1961,35;0,83;-1329,64;0,09;-3,85;345,07;345,30;0,95;0,00;0,00
49,00;4,94;298,08;-0,17;1483,93;-4,29;22,23;-4,29;-666,70;0,62;-110,23;0,09;-0,32;345,07;345,41;0,95;0,00;0,00
50,00;4,94;303,03;0,00;1483,93;5,25;26,03;5,26;816,68;0,77;1357,92;0,09;3,94;345,07;345,10;0,95;0,00;0,00
51,00;4,83;307,86;-0,11;1450,58;-1,13;5,72;-1,13;-171,80;0,16;272,37;0,08;0,79;345,07;344,75;0,95;0,00;0,00
52,00;4,36;312,22;-0,47;1308,86;-21,90;74,07;-21,89;-3000,69;0,84;-2213,66;0,09;-6,40;345,07;345,00;0,95;0,00;0,00
53,00;3,64;315,86;-0,72;1092,11;-36,33;110,54;-36,32;-4153,72;0,82;-3091,48;0,09;-8,94;345,07;345,63;0,95;0,00;0,00
54,00;3,36;319,22;-0,28;1008,74;-10,91;30,03;-10,91;-1152,59;0,76;-571,08;0,09;-1,65;345,07;345,85;0,95;0,00;0,00
55,00;3,33;322,56;-0,03;1000,40;3,40;11,16;3,40;356,35;0,49;1027,47;0,09;2,98;345,08;345,22;0,95;0,00;0,00
56,00;3,33;325,89;0,00;1000,40;4,99;16,38;4,99;523,08;0,72;1027,47;0,08;2,98;345,08;344,84;0,95;0,00;0,00
57,00;3,33;329,22;0,00;1000,40;4,99;16,38;4,99;523,08;0,72;1027,47;0,08;2,98;345,08;344,83;0,95;0,00;0,00
58,00;3,42;332,64;0,08;1025,41;9,78;26,73;9,78;1049,95;0,79;1630,01;0,09;4,73;345,08;344,82;0,95;0,00;0,00
59,00;3,50;336,14;0,08;1050,42;9,79;27,42;9,79;1076,81;0,79;1659,45;0,09;4,81;345,08;344,66;0,95;0,00;0,00
60,00;4,08;340,22;0,58;1225,49;38,51;118,88;38,52;4943,39;0,85;6087,07;0,09;17,72;345,07;344,63;0,95;0,00;0,00
61,00;4,25;344,47;0,17;1275,51;14,67;47,04;14,68;1960,47;0,83;2651,58;0,09;7,70;345,07;343,39;0,95;0,00;0,00
62,00;4,42;348,89;0,17;1325,53;14,70;48,91;14,71;2041,30;0,84;2735,01;0,10;7,94;345,06;344,31;0,95;0,00;0,00
63,00;4,50;353,39;0,08;1350,54;9,94;35,89;9,95;1406,73;0,82;2006,56;0,10;5,83;345,05;344,25;0,95;0,00;0,00
64,00;4,75;358,14;0,25;1425,57;19,53;67,30;19,54;2916,99;0,86;3681,64;0,10;10,70;345,05;344,44;0,95;0,00;0,00
65,00;4,94;363,08;0,19;1483,93;16,39;59,92;16,39;2547,61;0,86;3270,00;0,11;9,51;345,04;343,90;0,95;0,00;0,00
66,00;5,03;368,11;0,08;1508,94;10,04;40,50;10,05;1587,35;0,84;2188,59;0,11;6,36;345,03;344,00;0,95;0,00;0,00
67,00;5,11;373,22;0,08;1533,95;10,06;41,29;10,06;1616,33;0,84;2220,67;0,11;6,45;345,03;344,32;0,95;0,00;0,00
68,00;5,64;378,86;0,53;1692,35;35,63;145,96;35,63;6315,22;0,88;7436,57;0,11;21,71;345,02;344,29;0,95;0,00;0,00
69,00;6,44;385,31;0,81;1934,11;51,73;240,42;51,74;10479,20;0,91;11872,28;0,12;34,82;345,02;342,51;0,95;0,00;0,00
70,00;7,36;392,67;0,92;2209,22;58,34;309,67;58,35;13499,97;0,91;15093,44;0,12;44,42;345,00;340,90;0,95;0,00;0,00
71,00;8,28;400,94;0,92;2484,33;58,62;345,42;58,64;15254,43;0,92;16888,18;0,12;49,82;344,98;339,64;0,95;0,00;0,00
72,00;9,06;410,00;0,78;2717,76;50,93;320,89;50,94;14498,69;0,92;15985,19;0,12;47,13;344,95;338,85;0,95;0,00;0,00
73,00;9,56;419,56;0,50;2867,82;35,21;236,16;35,21;10575,30;0,92;11764,64;0,12;34,54;344,92;339,04;0,95;0,00;0,00
74,00;9,86;429,42;0,31;2959,52;24,19;171,39;24,19;7497,45;0,92;8444,20;0,13;24,71;344,88;340,50;0,94;0,00;0,00
75,00;10,11;439,53;0,25;3034,55;21,10;155,43;21,11;6707,40;0,92;7584,99;0,13;22,18;344,86;341,67;0,94;0,00;0,00
76,00;10,39;449,92;0,28;3117,92;22,80;171,97;22,81;7447,82;0,92;8376,88;0,13;24,52;344,84;341,93;0,94;0,00;0,00
77,00;10,69;460,61;0,31;3209,62;24,52;189,67;24,53;8244,32;0,92;9226,24;0,13;27,04;344,83;341,56;0,94;0,00;0,00
78,00;10,92;471,53;0,22;3276,32;19,84;160,87;19,85;6810,19;0,92;7683,83;0,14;22,48;344,81;341,15;0,94;0,00;0,00
79,00;10,97;482,50;0,06;3292,99;10,32;101,98;10,33;3560,77;0,89;4283,38;0,14;12,49;344,79;341,70;0,94;0,00;0,00
80,00;10,83;493,33;-0,14;3251,31;-0,87;12,29;-0,87;-297,22;0,14;257,71;0,14;0,75;344,78;343,03;0,94;0,00;0,00
81,00;10,69;504,03;-0,14;3209,62;-0,93;12,87;-0,93;-313,17;0,15;252,48;0,14;0,73;344,77;344,66;0,94;0,00;0,00
82,00;10,36;514,39;-0,33;3109,58;-12,21;108,90;-12,20;-3973,70;0,89;-3231,82;0,15;-9,34;344,77;344,66;0,94;0,00;0,00
83,00;10,28;524,67;-0,08;3084,57;2,08;26,46;2,08;671,44;0,35;2220,78;0,08;6,45;344,77;345,54;0,94;0,00;0,00
84,00;10,19;534,86;-0,08;3059,56;2,04;25,71;2,05;655,24;0,34;2205,77;0,08;6,41;344,78;344,24;0,94;0,00;0,00
85,00;9,97;544,83;-0,22;2992,87;-6,00;67,73;-6,00;-1879,26;0,82;-1248,14;0,09;-3,62;344,77;344,21;0,94;0,00;0,00
86,00;9,81;554,64;-0,17;2942,85;-2,88;35,01;-2,88;-887,62;0,47;-113,58;0,09;-0,33;344,77;345,08;0,94;0,00;0,00
87,00;9,61;564,25;-0,19;2884,49;-4,55;53,82;-4,54;-1372,79;0,73;-707,83;0,09;-2,05;344,77;344,80;0,94;0,00;0,00
88,00;9,50;573,75;-0,11;2851,15;0,18;2,10;0,18;55,05;0,03;2089,90;0,09;6,07;344,77;344,94;0,94;0,00;0,00
89,00;8,86;582,61;-0,64;2659,40;-30,27;200,88;-30,27;-8428,79;0,91;-7350,82;0,09;-21,21;344,77;344,24;0,94;0,00;0,00
90,00;7,58;590,19;-1,28;2275,92;-67,28;406,74;-67,26;-16030,12;0,90;-14174,23;0,09;-40,69;344,77;346,61;0,94;0,00;0,00
91,00;6,11;596,31;-1,47;1834,07;-78,81;408,55;-78,79;-15132,21;0,88;-13023,13;0,09;-37,42;344,78;348,33;0,94;0,00;0,00
92,00;4,72;601,03;-1,39;1417,24;-74,33;311,23;-74,31;-11028,71;0,85;-9096,07;0,09;-26,20;344,81;348,19;0,94;0,00;0,00
93,00;3,94;604,97;-0,78;1183,81;-39,47;129,23;-39,46;-4891,20;0,83;-3752,57;0,09;-10,85;344,83;347,29;0,94;0,00;0,00
94,00;3,33;608,31;-0,61;1000,40;-30,01;83,29;-30,00;-3142,86;0,80;-2224,91;0,10;-6,44;344,85;345,90;0,94;0,00;0,00
95,00;2,53;610,83;-0,81;758,64;-41,24;93,21;-41,23;-3275,10;0,73;-2074,49;0,10;-6,00;344,86;345,50;0,94;0,00;0,00
96,00;1,61;612,44;-0,92;483,53;-47,68;74,20;-47,66;-2413,27;0,58;-1103,94;0,10;-3,20;344,86;345,48;0,94;0,00;0,00
97,00;1,00;613,44;-0,61;300,12;-30,21;17,67;-30,20;-949,19;-0,05;344,03;0,10;1,00;344,87;345,19;0,94;0,00;0,00
98,00;0,61;614,06;-0,39;183,41;-17,49;0,45;-17,49;-335,97;-0,48;460,74;0,08;1,34;344,87;344,79;0,94;0,00;0,00
99,00;0,00;614,06;-0,61;0,00;-30,23;0,00;0,00;0,00;0,00;300,00;0,08;0,87;344,87;344,76;0,94;0,00;0,00
100,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;344,87;344,79;0,94;0,00;0,00
101,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;344,87;344,79;0,94;0,00;0,00
102,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;344,87;344,79;0,94;0,00;0,00
103,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;344,87;344,78;0,94;0,00;0,00
104,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,10;0,87;344,87;344,78;0,94;0,00;0,00
105,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,10;0,87;344,87;344,78;0,94;0,00;0,00
106,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,10;0,87;344,87;344,77;0,94;0,00;0,00
107,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,11;0,87;344,86;344,77;0,94;0,00;0,00
108,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,11;0,87;344,86;344,77;0,94;0,00;0,00
109,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,11;0,87;344,86;344,77;0,94;0,00;0,00
110,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,11;0,87;344,86;344,76;0,94;0,00;0,00
111,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,12;0,87;344,86;344,76;0,94;0,00;0,00
112,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,12;0,87;344,86;344,76;0,94;0,00;0,00
113,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,12;0,87;344,86;344,76;0,94;0,00;0,00
114,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,12;0,87;344,86;344,75;0,94;0,00;0,00
115,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,12;0,87;344,86;344,75;0,94;0,00;0,00
116,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,13;0,87;344,86;344,75;0,94;0,00;0,00
117,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,13;0,87;344,86;344,75;0,94;0,00;0,00
118,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,13;0,87;344,86;344,74;0,94;0,00;0,00
119,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,13;0,87;344,86;344,74;0,94;0,00;0,00
120,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,14;0,87;344,86;344,74;0,94;0,00;0,00
121,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,14;0,87;344,86;344,74;0,94;0,00;0,00
122,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,14;0,87;344,86;344,73;0,94;0,00;0,00
123,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,14;0,87;344,86;344,73;0,94;0,00;0,00
124,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,14;0,87;344,85;344,73;0,94;0,00;0,00
125,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,73;0,94;0,00;0,00
126,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
127,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
128,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
129,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
130,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
131,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
132,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
133,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
134,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
135,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
136,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
137,00;0,00;614,06;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,15;0,87;344,85;344,72;0,94;0,00;0,00
138,00;0,06;614,11;0,06;16,67;7,95;0,44;7,96;13,89;0,05;576,47;0,15;1,67;344,85;344,72;0,94;0,00;0,00
139,00;0,53;614,64;0,47;158,40;31,82;16,50;31,83;528,05;0,41;1578,16;0,15;4,59;344,85;344,59;0,94;0,00;0,00
140,00;1,69;616,33;1,17;508,54;71,65;115,81;71,67;3816,78;0,72;5619,15;0,15;16,41;344,84;344,16;0,94;0,00;0,00
141,00;3,25;619,58;1,56;975,39;94,07;271,44;94,10;9611,70;0,82;12063,99;0,15;35,53;344,84;342,38;0,94;0,00;0,00
142,00;4,56;624,14;1,31;1367,22;79,95;292,62;79,98;11450,54;0,87;13511,29;0,15;39,87;344,83;339,49;0,94;0,00;0,00
143,00;5,25;629,39;0,69;1575,63;45,09;173,97;45,10;7441,36;0,88;8730,64;0,15;25,61;344,81;338,82;0,94;0,00;0,00
144,00;5,53;634,92;0,28;1659,00;21,28;84,81;21,29;3698,40;0,88;4517,46;0,15;13,18;344,78;340,93;0,94;0,00;0,00
145,00;5,78;640,69;0,25;1734,03;19,75;82,19;19,75;3586,80;0,88;4382,32;0,15;12,78;344,76;342,78;0,94;0,00;0,00
146,00;6,33;647,03;0,56;1900,76;37,38;170,16;37,39;7442,24;0,90;8601,69;0,15;25,23;344,75;342,83;0,94;0,00;0,00
147,00;7,06;654,08;0,72;2117,52;47,12;236,28;47,13;10450,28;0,91;11775,49;0,15;34,68;344,74;340,96;0,94;0,00;0,00
148,00;7,69;661,78;0,64;2309,26;42,53;231,04;42,54;10286,93;0,91;11570,26;0,15;34,07;344,73;339,52;0,94;0,00;0,00
149,00;8,11;669,89;0,42;2434,31;29,93;172,31;29,94;7631,78;0,91;8676,25;0,15;25,45;344,70;339,59;0,94;0,00;0,00
150,00;8,28;678,17;0,17;2484,33;15,67;98,09;15,67;4076,72;0,90;4847,96;0,15;14,15;344,68;340,86;0,94;0,00;0,00
151,00;8,17;686,33;-0,11;2450,99;-0,28;2,66;-0,28;-71,59;0,04;296,82;0,15;0,86;344,66;342,54;0,94;0,00;0,00
152,00;7,56;693,89;-0,61;2267,58;-29,10;166,14;-29,10;-6909,32;0,90;-5907,22;0,15;-17,01;344,65;344,52;0,94;0,00;0,00
153,00;6,28;700,17;-1,28;1884,09;-67,63;350,54;-67,61;-13340,43;0,89;-11535,28;0,09;-33,19;344,65;346,13;0,94;0,00;0,00
154,00;4,81;704,97;-1,47;1442,25;-79,09;339,14;-79,07;-11941,57;0,85;-9890,70;0,09;-28,49;344,66;347,55;0,94;0,00;0,00
155,00;3,69;708,67;-1,11;1108,78;-58,60;192,37;-58,58;-6801,44;0,82;-5278,50;0,09;-15,25;344,69;347,26;0,94;0,00;0,00
156,00;3,33;712,00;-0,36;1000,40;-15,69;41,63;-15,69;-1643,31;0,78;-979,29;0,09;-2,84;344,71;346,13;0,94;0,00;0,00
157,00;3,50;715,50;0,17;1050,42;14,56;38,73;14,56;1601,93;0,81;2270,80;0,09;6,60;344,72;344,98;0,94;0,00;0,00
158,00;3,92;719,42;0,42;1175,47;28,94;85,05;28,95;3563,08;0,85;4506,60;0,08;13,11;344,72;344,17;0,94;0,00;0,00
159,00;4,78;724,19;0,86;1433,91;54,54;197,25;54,55;8191,81;0,87;9667,29;0,08;28,23;344,71;343,63;0,94;0,00;0,00
160,00;5,58;729,78;0,81;1675,67;51,52;211,07;51,54;9043,25;0,89;10456,84;0,09;30,57;344,70;342,29;0,94;0,00;0,00
161,00;6,50;736,28;0,92;1950,78;58,10;276,49;58,12;11872,80;0,90;13424,82;0,09;39,35;344,68;341,98;0,94;0,00;0,00
162,00;7,08;743,36;0,58;2125,86;39,17;197,46;39,18;8721,87;0,91;9924,55;0,09;29,02;344,66;341,07;0,94;0,00;0,00
163,00;7,67;751,03;0,58;2300,93;39,34;213,30;39,35;9480,91;0,91;10706,53;0,09;31,34;344,64;341,89;0,94;0,00;0,00
164,00;8,19;759,22;0,53;2459,32;36,32;209,92;36,33;9356,35;0,91;10533,81;0,10;30,84;344,62;341,56;0,94;0,00;0,00
165,00;8,64;767,86;0,44;2592,71;31,70;193,62;31,70;8607,63;0,92;9699,49;0,10;28,38;344,60;341,49;0,94;0,00;0,00
166,00;8,92;776,78;0,28;2676,08;22,25;142,84;22,25;6235,66;0,91;7120,35;0,10;20,79;344,57;341,63;0,94;0,00;0,00
167,00;9,22;786,00;0,31;2767,78;23,95;158,49;23,95;6942,17;0,92;7873,22;0,11;23,01;344,56;342,34;0,94;0,00;0,00
168,00;9,78;795,78;0,56;2934,51;38,47;262,70;38,48;11825,21;0,92;13086,08;0,11;38,45;344,54;342,03;0,94;0,00;0,00
169,00;10,33;806,11;0,56;3101,25;38,69;278,94;38,70;12568,49;0,93;13854,64;0,11;40,75;344,53;340,25;0,94;0,00;0,00
170,00;10,56;816,67;0,22;3167,94;19,69;153,80;19,70;6534,30;0,92;7396,56;0,11;21,62;344,50;339,88;0,94;0,00;0,00
171,00;10,39;827,06;-0,17;3117,92;-2,65;35,02;-2,65;-864,79;0,43;-72,14;0,12;-0,21;344,47;341,84;0,94;0,00;0,00
172,00;9,75;836,81;-0,64;2926,18;-29,95;217,95;-29,94;-9174,63;0,91;-8091,68;0,09;-23,35;344,46;344,48;0,94;0,00;0,00
173,00;8,61;845,42;-1,14;2584,37;-59,00;389,68;-58,98;-15962,11;0,91;-14271,33;0,09;-41,01;344,46;346,49;0,94;0,00;0,00
174,00;7,53;852,94;-1,08;2259,24;-56,16;328,20;-56,14;-13282,69;0,90;-11710,20;0,09;-33,70;344,47;348,18;0,94;0,00;0,00
175,00;7,03;859,97;-0,50;2109,18;-22,89;121,33;-22,89;-5054,93;0,89;-4214,79;0,09;-12,19;344,50;347,65;0,94;0,00;0,00
176,00;6,97;866,94;-0,06;2092,51;2,55;19,45;2,55;558,35;0,41;1663,24;0,09;4,83;344,52;345,64;0,94;0,00;0,00
177,00;7,19;874,14;0,22;2159,20;18,52;96,98;18,52;4188,21;0,89;4995,64;0,08;14,55;344,53;344,13;0,94;0,00;0,00
178,00;7,72;881,86;0,53;2317,60;36,17;197,79;36,18;8781,29;0,91;9949,07;0,08;29,08;344,53;343,33;0,94;0,00;0,00
179,00;8,11;889,97;0,39;2434,31;28,34;163,44;28,35;7226,12;0,91;8236,26;0,09;24,05;344,52;342,04;0,94;0,00;0,00
180,00;8,22;898,19;0,11;2467,66;12,47;81,74;12,47;3222,30;0,89;3936,44;0,09;11,46;344,50;342,37;0,94;0,00;0,00
181,00;8,19;906,39;-0,03;2459,32;4,50;42,18;4,50;1160,07;0,74;1873,49;0,09;5,45;344,48;343,43;0,94;0,00;0,00
182,00;8,11;914,50;-0,08;2434,31;1,29;11,97;1,29;330,02;0,21;1859,39;0,09;5,41;344,47;343,96;0,94;0,00;0,00
183,00;7,86;922,36;-0,25;2359,28;-8,33;60,53;-8,33;-2057,36;0,84;-1428,20;0,10;-4,14;344,47;343,91;0,94;0,00;0,00
