Time;Speed;Distance;Acceleration;Motor RPM;Ideal Torque;Reduction Loss;Real Torque;Electric Power;eMotor Efficiency;Power Consumption;Battery Internal Resistance;Battery Intensity;Battery OCV;Battery Tension;Battery SOC;Battery Usage Duration;Battery Pulse Duration
0,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,37;345,29;0,95;0,00;2,00
1,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,37;345,29;0,95;0,00;0,00
2,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,37;345,29;0,95;0,00;0,00
3,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,08;0,87;345,36;345,29;0,95;0,00;0,00
4,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;345,36;345,29;0,95;0,00;0,00
5,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;345,36;345,29;0,95;0,00;0,00
6,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;345,36;345,28;0,95;0,00;0,00
7,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,09;0,87;345,36;345,28;0,95;0,00;0,00
8,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,10;0,87;345,36;345,28;0,95;0,00;0,00
9,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,10;0,87;345,36;345,27;0,95;0,00;0,00
10,00;0,00;0,00;0,00;0,00;4,77;0,00;0,00;0,00;0,00;300,00;0,10;0,87;345,36;345,27;0,95;0,00;0,00
11,00;0,02;0,02;0,02;5,84;5,89;0,12;5,89;3,60;0,02;526,34;0,11;1,52;345,36;345,27;0,95;0,00;0,00
12,00;0,43;0,45;0,41;130,05;28,48;12,41;28,49;388,02;0,39;1301,96;0,11;3,77;345,36;345,19;0,95;0,00;0,00
13,00;2,87;3,32;2,44;861,18;144,46;413,37;144,51;13032,07;0,76;17503,89;0,11;51,54;345,36;344,94;0,95;0,00;0,00
14,00;5,73;9,06;2,86;1720,69;169,44;977,72;169,50;30542,56;0,86;36003,88;0,11;108,09;345,36;339,51;0,95;0,00;0,00
15,00;8,54;17,60;2,81;2563,53;167,05;1305,84;167,10;44858,95;0,90;50262,62;0,12;153,45;345,32;332,81;0,95;0,00;0,00
16,00;10,60;28,19;2,06;3180,45;124,71;999,00;124,74;41545,96;0,92;45321,60;0,12;137,76;345,25;327,14;0,95;0,00;0,00
17,00;12,40;40,60;1,81;3722,33;111,21;1000,38;111,24;43359,87;0,93;46706,34;0,12;142,39;345,14;328,57;0,95;0,00;0,00
18,00;14,19;54,78;1,78;4257,55;110,87;1123,79;110,90;49442,53;0,94;53083,82;0,12;163,32;345,05;327,60;0,95;0,00;0,00
19,00;15,71;70,50;1,53;4716,06;97,13;1069,70;97,15;47980,70;0,94;51343,30;0,12;157,86;344,95;324,57;0,94;0,00;0,00
20,00;16,73;87,23;1,02;5021,19;68,51;788,26;68,52;36030,18;0,94;38474,61;0,13;116,58;344,84;324,79;0,94;0,00;0,00
21,00;17,64;104,87;0,91;5293,80;62,92;765,13;62,93;34886,44;0,95;37189,94;0,13;112,64;344,73;329,66;0,94;0,00;0,00
22,00;18,46;123,32;0,82;5538,90;58,25;743,85;58,26;33792,17;0,95;35974,09;0,13;108,90;344,65;329,86;0,94;0,00;0,00
23,00;19,12;142,44;0,66;5737,31;49,82;664,17;49,84;29942,38;0,95;31820,58;0,13;95,91;344,58;330,05;0,94;0,00;0,00
24,00;19,71;162,15;0,59;5915,71;46,46;647,02;46,47;28788,96;0,95;30644,90;0,14;92,30;344,50;331,51;0,94;0,00;0,00
25,00;20,14;182,29;0,43;6043,26;37,09;550,41;37,10;23477,77;0,95;25137,19;0,14;75,24;344,44;331,74;0,94;0,00;0,00
26,00;20,39;202,68;0,26;6120,80;27,75;446,02;27,76;17791,43;0,94;19199,35;0,14;57,07;344,37;333,87;0,94;0,00;0,00
27,00;20,72;223,41;0,33;6220,00;32,15;509,84;32,16;20948,81;0,94;22542,10;0,14;67,33;344,32;336,24;0,94;0,00;0,00
28,00;21,01;244,42;0,29;6305,87;29,84;490,14;29,85;19711,93;0,94;21265,12;0,14;63,45;344,28;334,60;0,94;0,00;0,00
29,00;21,12;265,54;0,11;6340,05;20,07;371,52;20,08;13331,37;0,94;14533,40;0,15;43,00;344,24;334,98;0,94;0,00;0,00
30,00;21,26;286,80;0,13;6380,07;21,30;390,29;21,30;14234,00;0,94;15496,97;0,15;45,93;344,19;337,83;0,94;0,00;0,00
31,00;21,33;308,12;0,07;6400,07;17,54;347,35;17,54;11756,58;0,93;12946,82;0,15;38,26;344,16;337,28;0,94;0,00;0,00
32,00;21,30;329,42;-0,03;6391,74;12,10;284,34;12,11;8104,46;0,92;9152,51;0,15;26,91;344,13;338,40;0,94;0,00;0,00
33,00;21,81;351,23;0,51;6545,13;43,40;688,59;43,41;29754,43;0,94;31874,63;0,15;96,70;344,11;340,07;0,94;0,00;0,00
34,00;22,65;373,88;0,84;6797,73;63,07;1001,22;63,08;44906,60;0,94;48192,12;0,15;149,84;344,09;329,59;0,94;0,00;0,00
35,00;23,30;397,18;0,65;6991,98;52,52;872,29;52,53;38462,34;0,94;41250,62;0,15;126,93;344,02;321,56;0,94;0,00;0,00
36,00;23,77;420,95;0,47;7134,54;43,09;759,27;43,10;32204,28;0,94;34643,85;0,15;105,59;343,92;324,90;0,93;0,00;0,00
37,00;24,27;445,22;0,50;7284,60;45,00;806,47;45,01;34334,67;0,94;36891,01;0,15;112,84;343,83;328,01;0,93;0,00;0,00
38,00;24,77;469,99;0,49;7432,99;45,16;829,32;45,17;35157,74;0,94;37766,05;0,15;115,69;343,76;326,86;0,93;0,00;0,00
39,00;25,22;495,21;0,45;7568,04;43,05;817,39;43,06;34129,54;0,94;36697,54;0,15;112,27;343,68;326,35;0,93;0,00;0,00
40,00;25,71;520,91;0,49;7715,60;45,93;880,09;45,94;37121,54;0,94;39847,89;0,15;122,51;343,60;326,79;0,93;0,00;0,00
41,00;26,11;547,02;0,40;7836,49;41,25;826,61;41,26;33861,53;0,94;36434,86;0,15;111,48;343,53;325,18;0,93;0,00;0,00
42,00;26,41;573,43;0,29;7924,86;35,35;748,64;35,36;29345,74;0,94;31681,78;0,15;96,29;343,44;326,76;0,93;0,00;0,00
43,00;26,84;600,27;0,43;8054,07;43,60;892,24;43,61;36780,83;0,94;39540,04;0,15;121,60;343,37;328,96;0,93;0,00;0,00
44,00;27,12;627,39;0,29;8140,78;35,79;783,68;35,80;30520,00;0,93;32981,59;0,15;100,47;343,30;325,11;0,93;0,00;0,00
45,00;27,28;654,67;0,15;8186,63;28,16;670,58;28,17;24147,71;0,93;26241,40;0,15;79,19;343,22;328,19;0,93;0,00;0,00
46,00;27,54;682,21;0,27;8266,66;34,97;787,81;34,98;30280,54;0,93;32778,47;0,15;99,87;343,15;331,30;0,93;0,00;0,00
47,00;27,71;709,93;0,17;8317,51;29,58;709,29;29,59;25776,38;0,93;28015,86;0,15;84,79;343,10;328,16;0,93;0,00;0,00
48,00;27,90;737,83;0,19;8373,37;30,74;734,76;30,75;26965,23;0,93;29299,54;0,15;88,86;343,03;330,35;0,93;0,00;0,00
49,00;28,00;765,83;0,10;8403,38;25,92;661,45;25,93;22817,80;0,93;24889,67;0,15;75,02;342,97;329,68;0,93;0,00;0,00
50,00;28,01;793,84;0,01;8405,88;20,68;577,89;20,69;18210,38;0,93;19962,02;0,15;59,77;342,91;331,69;0,92;0,00;0,00
51,00;28,08;821,91;0,07;8426,72;24,26;637,55;24,26;21412,33;0,93;23394,68;0,15;70,39;342,86;333,92;0,92;0,00;0,00
52,00;28,02;849,94;-0,06;8410,05;17,04;523,60;17,04;15009,74;0,91;16720,75;0,15;49,86;342,82;332,30;0,92;0,00;0,00
53,00;27,97;877,91;-0,05;8395,88;17,46;528,41;17,47;15358,40;0,92;17068,38;0,15;50,93;342,77;335,32;0,92;0,00;0,00
54,00;28,01;905,92;0,04;8407,55;22,44;606,18;22,44;19760,46;0,93;21622,57;0,15;64,93;342,74;335,13;0,92;0,00;0,00
55,00;28,15;934,07;0,14;8448,40;28,15;702,72;28,16;24916,78;0,93;27143,11;0,15;82,15;342,70;333,00;0,92;0,00;0,00
56,00;28,26;962,33;0,11;8480,08;26,52;680,29;26,53;23559,88;0,93;25704,88;0,15;77,65;342,66;330,38;0,92;0,00;0,00
57,00;28,31;990,64;0,06;8496,75;23,72;637,04;23,73;21112,71;0,93;23093,13;0,15;69,51;342,60;331,00;0,92;0,00;0,00
58,00;28,36;1019,00;0,05;8510,92;23,30;631,81;23,30;20769,40;0,93;22729,35;0,15;68,39;342,55;332,16;0,92;0,00;0,00
59,00;28,33;1047,33;-0,03;8502,59;18,97;562,17;18,98;16896,09;0,92;18647,80;0,15;55,80;342,50;332,28;0,92;0,00;0,00
60,00;28,32;1075,65;-0,01;8498,42;19,75;573,38;19,76;17582,08;0,92;19327,39;0,15;57,90;342,45;334,12;0,92;0,00;0,00
61,00;28,41;1104,05;0,09;8525,10;25,73;672,95;25,74;22981,91;0,93;25100,71;0,15;75,81;342,42;333,77;0,92;0,00;0,00
62,00;28,31;1132,36;-0,10;8495,92;14,97;501,67;14,97;13321,61;0,90;15021,09;0,15;44,75;342,38;331,06;0,92;0,00;0,00
63,00;28,35;1160,71;0,04;8508,42;22,97;626,22;22,98;20471,45;0,93;22409,60;0,15;67,45;342,32;335,64;0,92;0,00;0,00
64,00;28,50;1189,21;0,15;8552,61;29,18;732,17;29,19;26140,80;0,93;28483,04;0,15;86,47;342,29;332,22;0,92;0,00;0,00
65,00;28,47;1217,68;-0,03;8544,27;19,12;568,99;19,13;17117,81;0,92;18884,45;0,15;56,57;342,25;329,34;0,92;0,00;0,00
66,00;28,46;1246,14;-0,01;8541,77;20,23;585,58;20,24;18100,77;0,92;19875,58;0,15;59,63;342,19;333,74;0,92;0,00;0,00
67,00;28,62;1274,76;0,16;8590,12;30,11;752,11;30,12;27097,53;0,93;29516,51;0,15;89,78;342,15;333,25;0,92;0,00;0,00
68,00;28,73;1303,49;0,11;8621,80;27,05;706,00;27,06;24431,66;0,93;26680,23;0,15;80,84;342,11;328,71;0,92;0,00;0,00
69,00;28,78;1332,27;0,05;8636,81;23,93;656,60;23,93;21647,00;0,92;23703,60;0,15;71,53;342,05;329,99;0,92;0,00;0,00
70,00;28,78;1361,04;0,00;8636,81;21,06;609,68;21,07;19056,49;0,92;20924,16;0,15;62,91;341,99;331,32;0,92;0,00;0,00
71,00;28,78;1389,82;0,00;8637,64;21,22;612,43;21,23;19205,10;0,92;21083,97;0,15;63,41;341,94;332,56;0,91;0,00;0,00
72,00;28,81;1418,63;0,03;8645,98;22,69;637,36;22,70;20548,77;0,92;22528,37;0,15;67,90;341,90;332,44;0,91;0,00;0,00
73,00;28,84;1447,47;0,03;8655,15;22,88;641,58;22,89;20746,20;0,92;22742,60;0,15;68,58;341,86;331,73;0,91;0,00;0,00
74,00;28,89;1476,37;0,06;8671,82;24,38;668,07;24,38;22143,99;0,92;24246,09;0,15;73,28;341,81;331,58;0,91;0,00;0,00
75,00;28,95;1505,31;0,05;8687,66;24,28;668,29;24,29;22094,32;0,92;24197,32;0,15;73,13;341,77;330,84;0,91;0,00;0,00
76,00;28,99;1534,30;0,04;8699,33;23,53;657,26;23,53;21439,58;0,92;23498,37;0,15;70,96;341,72;330,81;0,91;0,00;0,00
77,00;29,12;1563,42;0,14;8741,02;29,41;759,55;29,42;26931,22;0,93;29391,86;0,15;89,52;341,67;331,09;0,91;0,00;0,00
78,00;29,27;1592,69;0,14;8783,53;29,73;770,22;29,74;27358,29;0,93;29863,34;0,15;91,03;341,62;328,27;0,91;0,00;0,00
79,00;29,43;1622,12;0,17;8833,55;31,36;803,65;31,37;29016,92;0,93;31654,26;0,15;96,76;341,56;327,99;0,91;0,00;0,00
80,00;29,60;1651,72;0,16;8882,74;31,39;810,49;31,40;29207,54;0,92;31876,66;0,15;97,49;341,49;327,07;0,91;0,00;0,00
81,00;29,73;1681,45;0,13;8922,76;29,80;788,74;29,80;27849,04;0,92;30438,33;0,15;92,92;341,43;326,90;0,91;0,00;0,00
82,00;29,81;1711,26;0,08;8946,93;26,87;742,28;26,88;25180,30;0,92;27586,18;0,15;83,88;341,36;327,52;0,91;0,00;0,00
83,00;29,87;1741,14;0,06;8965,27;25,83;726,85;25,83;24253,56;0,92;26597,06;0,15;80,78;341,30;328,80;0,91;0,00;0,00
84,00;29,97;1771,11;0,10;8996,12;28,33;773,12;28,34;26699,59;0,92;29232,64;0,15;89,13;341,24;329,21;0,91;0,00;0,00
85,00;30,00;1801,11;0,03;9003,62;23,91;698,87;23,92;22548,85;0,92;24775,86;0,15;75,08;341,19;327,91;0,91;0,00;0,00
86,00;30,01;1831,12;0,01;9006,12;22,96;683,13;22,97;21663,96;0,92;23824,03;0,15;72,11;341,12;329,94;0,91;0,00;0,00
87,00;30,10;1861,22;0,09;9033,63;27,84;769,89;27,85;26348,60;0,92;28868,94;0,15;88,02;341,07;330,34;0,91;0,00;0,00
88,00;30,26;1891,48;0,16;9081,15;31,85;845,01;31,86;30297,74;0,92;33120,25;0,15;101,63;341,02;327,92;0,91;0,00;0,00
89,00;30,35;1921,82;0,09;9107,83;27,98;782,36;27,99;26693,69;0,92;29265,00;0,15;89,31;340,96;325,84;0,90;0,00;0,00
90,00;30,49;1952,31;0,14;9149,51;31,01;840,31;31,02;29719,44;0,92;32527,46;0,15;99,76;340,89;327,60;0,90;0,00;0,00
91,00;30,62;1982,93;0,14;9190,36;31,01;846,19;31,02;29856,49;0,92;32690,37;0,15;100,31;340,83;325,99;0,90;0,00;0,00
92,00;30,73;2013,66;0,11;9222,04;29,39;822,52;29,40;28392,10;0,92;31130,39;0,15;95,32;340,77;325,84;0,90;0,00;0,00
93,00;30,78;2044,44;0,06;9238,72;26,59;776,23;26,60;25737,44;0,92;28281,15;0,15;86,26;340,70;326,52;0,90;0,00;0,00
94,00;30,84;2075,28;0,06;9255,39;26,66;779,65;26,67;25849,18;0,92;28407,03;0,15;86,68;340,63;327,80;0,90;0,00;0,00
95,00;30,89;2106,18;0,06;9272,06;26,73;783,07;26,74;25961,27;0,92;28533,34;0,15;87,09;340,57;327,68;0,90;0,00;0,00
96,00;30,95;2137,13;0,06;9289,57;26,96;789,45;26,97;26234,14;0,92;28833,15;0,15;88,06;340,51;327,56;0,90;0,00;0,00
97,00;31,04;2168,17;0,08;9314,58;28,49;819,69;28,50;27800,81;0,92;30528,53;0,15;93,49;340,45;327,36;0,90;0,00;0,00
98,00;31,12;2199,29;0,08;9339,59;28,59;824,93;28,60;27975,14;0,92;30725,23;0,15;94,13;340,40;326,50;0,90;0,00;0,00
99,00;31,20;2230,48;0,08;9362,93;28,37;824,23;28,38;27826,53;0,92;30573,73;0,15;93,66;340,34;326,35;0,90;0,00;0,00
100,00;31,22;2261,71;0,03;9370,44;25,38;772,59;25,39;24912,26;0,92;27434,84;0,15;83,68;340,28;326,36;0,90;0,00;0,00
101,00;31,22;2292,93;0,00;9370,44;23,95;747,39;23,96;23506,99;0,92;25917,51;0,15;78,90;340,22;327,79;0,90;0,00;0,00
102,00;31,23;2324,16;0,01;9373,77;24,60;759,27;24,61;24153,55;0,92;26616,86;0,15;81,12;340,17;328,45;0,90;0,00;0,00
103,00;31,34;2355,50;0,11;9406,28;30,30;864,25;30,31;29854,58;0,92;32772,75;0,15;100,79;340,12;328,07;0,90;0,00;0,00
104,00;31,42;2386,93;0,08;9431,29;28,97;844,25;28,98;28621,20;0,92;31454,70;0,15;96,57;340,07;325,10;0,90;0,00;0,00
105,00;31,51;2418,43;0,08;9455,47;28,91;846,55;28,92;28635,78;0,92;31479,44;0,15;96,67;340,00;325,66;0,89;0,00;0,00
106,00;31,55;2449,98;0,04;9467,98;26,73;809,63;26,74;26516,16;0,92;29198,30;0,15;89,38;339,94;325,59;0,89;0,00;0,00
107,00;31,47;2481,45;-0,08;9444,63;19,80;683,76;19,81;19588,15;0,91;21715,12;0,15;65,78;339,88;326,61;0,89;0,00;0,00
108,00;31,44;2512,89;-0,03;9434,63;22,30;726,62;22,31;22042,02;0,92;24352,22;0,15;74,06;339,83;330,06;0,89;0,00;0,00
109,00;31,35;2544,24;-0,09;9408,79;19,17;669,06;19,18;18898,00;0,91;21014,73;0,15;63,61;339,79;328,79;0,89;0,00;0,00
110,00;31,25;2575,49;-0,10;9378,77;18,25;650,34;18,26;17935,35;0,91;20039,56;0,15;60,59;339,74;330,30;0,89;0,00;0,00
111,00;31,24;2606,72;-0,01;9375,44;23,33;737,19;23,34;22914,75;0,92;25279,04;0,15;77,01;339,70;330,71;0,89;0,00;0,00
112,00;31,13;2637,85;-0,11;9342,09;17,47;633,08;17,47;17095,78;0,91;19177,54;0,15;57,93;339,66;328,23;0,89;0,00;0,00
113,00;31,02;2668,87;-0,11;9310,41;17,66;632,36;17,66;17222,24;0,91;19291,75;0,15;58,29;339,61;331,02;0,89;0,00;0,00
114,00;30,97;2699,84;-0,05;9294,57;20,62;679,25;20,62;20072,92;0,92;22183,52;0,15;67,31;339,58;330,93;0,89;0,00;0,00
115,00;30,94;2730,78;-0,03;9284,57;21,69;696,74;21,70;21094,82;0,92;23286,12;0,15;70,77;339,54;329,55;0,89;0,00;0,00
116,00;30,86;2761,64;-0,08;9261,23;19,05;648,97;19,06;18480,92;0,91;20533,91;0,15;62,17;339,50;329,00;0,89;0,00;0,00
117,00;30,83;2792,47;-0,03;9253,72;22,04;698,97;22,05;21366,28;0,92;23571,12;0,15;71,68;339,45;330,23;0,89;0,00;0,00
118,00;30,84;2823,31;0,00;9254,56;23,64;726,84;23,64;22913,58;0,92;25242,15;0,15;76,96;339,41;328,78;0,89;0,00;0,00
119,00;30,86;2854,17;0,03;9262,06;24,94;750,52;24,95;24196,28;0,92;26628,11;0,15;81,36;339,37;327,96;0,89;0,00;0,00
120,00;30,86;2885,02;-0,01;9260,39;23,18;719,69;23,19;22487,99;0,92;24784,47;0,15;75,53;339,32;327,26;0,89;0,00;0,00
121,00;30,80;2915,83;-0,05;9244,55;20,41;669,48;20,42;19768,79;0,92;21841,79;0,15;66,30;339,27;328,07;0,89;0,00;0,00
122,00;30,78;2946,61;-0,03;9237,05;21,97;695,68;21,98;21262,63;0,92;23454,59;0,15;71,37;339,22;329,39;0,89;0,00;0,00
123,00;30,78;2977,38;-0,00;9236,22;23,24;717,64;23,25;22488,70;0,92;24778,26;0,15;75,55;339,18;328,60;0,89;0,00;0,00
124,00;30,75;3008,13;-0,03;9228,71;21,94;694,03;21,95;21210,94;0,92;23396,49;0,15;71,20;339,13;327,94;0,88;0,00;0,00
125,00;30,75;3038,88;0,00;9229,55;23,53;721,84;23,54;22754,05;0,92;25062,66;0,15;76,47;339,09;328,53;0,88;0,00;0,00
126,00;30,78;3069,66;0,03;9237,88;25,00;748,40;25,01;24192,53;0,92;26616,53;0,15;81,40;339,04;327,71;0,88;0,00;0,00
127,00;30,81;3100,47;0,03;9245,39;24,87;747,15;24,88;24087,46;0,92;26505,59;0,15;81,06;338,99;326,93;0,88;0,00;0,00
128,00;30,81;3131,28;0,00;9246,22;23,60;725,17;23,61;22860,31;0,92;25182,22;0,15;76,88;338,94;326,93;0,88;0,00;0,00
129,00;30,83;3162,11;0,03;9253,72;24,90;748,83;24,91;24141,82;0,92;26566,80;0,15;81,28;338,89;327,50;0,88;0,00;0,00
130,00;30,84;3192,95;0,00;9254,56;23,64;726,84;23,64;22913,58;0,92;25242,15;0,15;77,09;338,84;326,81;0,88;0,00;0,00
131,00;30,86;3223,81;0,03;9262,06;24,94;750,52;24,95;24196,28;0,92;26628,11;0,15;81,50;338,79;327,38;0,88;0,00;0,00
132,00;30,86;3254,67;-0,00;9261,23;23,34;722,63;23,35;22647,61;0,92;24957,03;0,15;76,21;338,74;326,68;0,88;0,00;0,00
133,00;30,83;3285,50;-0,03;9253,72;22,04;698,97;22,05;21366,28;0,92;23571,12;0,15;71,85;338,69;327,41;0,88;0,00;0,00
134,00;30,83;3316,33;0,00;9253,72;23,47;723,90;23,48;22754,05;0,92;25069,73;0,15;76,59;338,64;328,01;0,88;0,00;0,00
135,00;30,83;3347,17;0,00;9253,72;23,47;723,90;23,48;22754,05;0,92;25069,73;0,15;76,60;338,60;327,26;0,88;0,00;0,00
136,00;30,84;3378,00;0,00;9254,56;23,64;726,84;23,64;22913,58;0,92;25242,15;0,15;77,16;338,55;327,21;0,88;0,00;0,00
137,00;30,86;3408,86;0,03;9262,06;24,94;750,52;24,95;24196,28;0,92;26628,11;0,15;81,57;338,50;327,08;0,88;0,00;0,00
138,00;30,86;3439,73;0,00;9262,89;23,67;728,51;23,68;22966,93;0,92;25302,19;0,15;77,38;338,45;326,38;0,88;0,00;0,00
139,00;30,89;3470,62;0,03;9270,40;24,97;752,21;24,98;24250,82;0,92;26689,53;0,15;81,79;338,40;326,96;0,88;0,00;0,00
140,00;30,89;3501,50;-0,00;9269,56;23,38;724,30;23,39;22700,75;0,92;25016,83;0,15;76,50;338,35;326,25;0,88;0,00;0,00
141,00;30,86;3532,36;-0,03;9260,39;21,75;694,75;21,76;21099,22;0,92;23284,35;0,15;71,03;338,30;326,99;0,88;0,00;0,00
142,00;30,81;3563,16;-0,05;9245,39;20,58;672,41;20,58;19927,89;0,92;22014,08;0,15;67,05;338,25;327,75;0,88;0,00;0,00
143,00;30,81;3593,97;0,00;9246,22;23,60;725,17;23,61;22860,31;0,92;25182,22;0,15;77,05;338,21;328,29;0,87;0,00;0,00
144,00;30,83;3624,81;0,03;9253,72;24,90;748,83;24,91;24141,82;0,92;26566,80;0,15;81,46;338,17;326,77;0,87;0,00;0,00
145,00;30,84;3655,64;0,00;9254,56;23,64;726,84;23,64;22913,58;0,92;25242,15;0,15;77,26;338,12;326,08;0,87;0,00;0,00
146,00;30,86;3686,51;0,03;9262,89;25,10;753,46;25,11;24356,08;0,92;26800,67;0,15;82,23;338,07;326,65;0,87;0,00;0,00
147,00;30,89;3717,39;0,03;9270,40;24,97;752,21;24,98;24250,82;0,92;26689,53;0,15;81,89;338,02;325,86;0,87;0,00;0,00
148,00;30,89;3748,29;0,00;9271,23;23,70;730,18;23,71;23020,37;0,92;25362,33;0,15;77,68;337,97;325,86;0,87;0,00;0,00
149,00;30,92;3779,21;0,03;9279,57;25,17;756,85;25,18;24465,55;0,92;26923,96;0,15;82,66;337,91;326,44;0,87;0,00;0,00
150,00;30,94;3810,15;0,03;9287,07;25,04;755,59;25,05;24360,17;0,92;26812,69;0,15;82,32;337,86;325,65;0,87;0,00;0,00
151,00;30,97;3841,12;0,02;9293,74;24,91;754,17;24,92;24249,15;0,92;26695,03;0,15;81,96;337,81;325,65;0,87;0,00;0,00
152,00;31,20;3872,31;0,23;9362,93;37,12;978,17;37,13;36407,46;0,92;39783,99;0,15;124,57;337,76;325,66;0,87;0,00;0,00
153,00;31,50;3903,82;0,31;9454,64;41,79;1075,02;41,81;41390,98;0,92;45157,47;0,15;142,61;337,71;319,31;0,87;0,00;0,00
154,00;31,80;3935,62;0,30;9544,67;41,85;1090,41;41,86;41840,55;0,92;45688,07;0,15;144,44;337,63;316,58;0,87;0,00;0,00
155,00;32,05;3967,67;0,25;9619,70;39,30;1056,47;39,31;39600,56;0,92;43332,87;0,15;136,53;337,54;316,22;0,87;0,00;0,00
156,00;32,31;3999,98;0,25;9695,57;39,78;1076,98;39,79;40399,42;0,92;44229,56;0,15;139,59;337,45;317,30;0,87;0,00;0,00
157,00;32,58;4032,56;0,27;9777,27;41,24;1116,47;41,25;42236,12;0,92;46243,23;0,15;146,45;337,36;316,77;0,86;0,00;0,00
158,00;32,80;4065,35;0,22;9843,13;38,50;1076,55;38,51;39695,23;0,92;43553,30;0,15;137,39;337,28;315,67;0,86;0,00;0,00
159,00;33,00;4098,35;0,20;9903,98;37,81;1073,16;37,82;39222,73;0,92;43077,57;0,15;135,83;337,18;316,92;0,86;0,00;0,00
160,00;33,27;4131,63;0,28;9986,52;42,30;1169,51;42,31;44251,21;0,92;48526,37;0,15;154,38;337,10;317,07;0,86;0,00;0,00
161,00;33,52;4165,15;0,24;10059,88;40,87;1155,45;40,88;43070,80;0,92;47280,53;0,15;150,16;337,01;314,26;0,86;0,00;0,00
162,00;33,71;4198,86;0,19;10118,24;38,27;1116,51;38,28;40558,36;0,92;44595,55;0,15;141,07;336,91;314,79;0,86;0,00;0,00
163,00;33,91;4232,77;0,20;10177,43;38,69;1134,53;38,70;41244,90;0,92;45348,59;0,15;143,67;336,82;316,04;0,86;0,00;0,00
164,00;34,13;4266,90;0,22;10243,29;40,25;1175,58;40,27;43192,44;0,92;47455,06;0,15;150,89;336,73;315,57;0,86;0,00;0,00
165,00;34,32;4301,23;0,19;10301,64;39,08;1163,28;39,10;42176,12;0,92;46380,58;0,15;147,26;336,64;314,42;0,86;0,00;0,00
166,00;34,52;4335,75;0,19;10360,00;39,35;1178,33;39,36;42700,79;0,92;46958,55;0,15;149,28;336,55;314,86;0,86;0,00;0,00
167,00;34,71;4370,46;0,19;10418,36;39,61;1193,45;39,62;43230,31;0,92;47541,36;0,15;151,32;336,45;314,48;0,85;0,00;0,00
168,00;34,91;4405,37;0,19;10475,88;39,72;1205,35;39,73;43582,46;0,91;47933,90;0,15;152,71;336,36;314,09;0,85;0,00;0,00
169,00;35,07;4440,44;0,17;10526,74;38,68;1193,82;38,69;42647,95;0,91;46948,37;0,15;149,38;336,26;313,79;0,85;0,00;0,00
170,00;35,27;4475,71;0,19;10584,26;40,21;1233,77;40,23;44585,97;0,91;49036,43;0,15;156,60;336,17;314,19;0,85;0,00;0,00
171,00;35,43;4511,14;0,17;10634,28;39,01;1218,79;39,03;43460,06;0,91;47848,16;0,15;152,56;336,07;313,04;0,85;0,00;0,00
172,00;35,60;4546,74;0,16;10683,47;39,08;1228,58;39,10;43739,30;0,91;48161,05;0,15;153,68;335,97;313,54;0,85;0,00;0,00
173,00;35,74;4582,47;0,14;10725,15;37,85;1211,18;37,86;42520,47;0,91;46871,32;0,15;149,30;335,88;313,29;0,85;0,00;0,00
174,00;35,88;4618,35;0,14;10767,67;38,21;1225,51;38,22;43093,54;0,91;47496,96;0,15;151,50;335,78;313,84;0,85;0,00;0,00
175,00;36,04;4654,39;0,16;10816,02;39,55;1260,51;39,56;44806,87;0,91;49340,01;0,15;157,89;335,69;313,43;0,85;0,00;0,00
176,00;36,15;4690,54;0,11;10848,53;36,68;1208,62;36,69;41681,71;0,91;46013,73;0,15;146,51;335,59;312,40;0,85;0,00;0,00
177,00;36,24;4726,78;0,10;10877,71;36,18;1203,50;36,19;41226,54;0,91;45536,41;0,15;144,92;335,49;313,98;0,84;0,00;0,00
178,00;36,49;4763,27;0,24;10950,24;44,80;1389,64;44,81;51386,21;0,92;56360,09;0,15;182,64;335,40;314,12;0,84;0,00;0,00
179,00;36,90;4800,17;0,42;11075,29;55,42;1519,58;55,44;64296,25;0,93;69148,30;0,15;229,22;335,31;308,50;0,84;0,00;0,00
180,00;37,31;4837,49;0,41;11198,67;55,70;1544,95;55,72;65343,30;0,93;70287,41;0,15;233,57;335,19;301,56;0,84;0,00;0,00
181,00;37,67;4875,16;0,36;11305,38;53,05;1566,89;53,06;62819,92;0,93;68182,37;0,15;225,83;335,05;300,79;0,84;0,00;0,00
